,CIE_SA_Dedicated,CIE_SA_Flexible,CIE_SA_MSSA,CIE_SA_MSSA_Adaptive,CIE_SA_MSSA_Inner,Flexible_Dedicated,MSSA_Adaptive_Dedicated,MSSA_Adaptive_Flexible,MSSA_Dedicated,MSSA_Flexible,MSSA_Inner_Dedicated,MSSA_Inner_Flexible,MSSA_Inner_MSSA_Adaptive,MSSA_MSSA_Adaptive,MSSA_MSSA_Inner
0,-107.76281911453101,-38.22458049743263,0.0,0.0,0.0,-50.30815674523965,-107.76281911453101,-38.22458049743263,-107.76281911453101,-38.22458049743263,-107.76281911453101,-38.22458049743263,0.0,0.0,0.0
1,-136.2747045325512,9.178859437172994,12.66833071925507,13.618995050234801,14.27119321667718,-160.15386183033493,-173.52622798259478,-5.140175916735358,-170.5487098534661,-3.99565393724982,-175.60713066930813,-5.940049757574392,-0.7607689770963342,1.0885676854791744,1.8353737087852877
2,-45.952393994754964,-0.2621949185931207,-0.26219491891757146,-0.26219491891757146,-0.26219491891757146,-45.57071497712526,-45.5707149766542,3.236022606865699e-10,-45.5707149766542,3.236022606865699e-10,-45.5707149766542,3.236022606865699e-10,0.0,0.0,0.0
3,-116.10285069503698,-115.1397583392383,-2.7700756076836006,-2.349805270484053,-2.9048878181340516,-0.44765893725698147,-111.14143805543455,-110.20045692385989,-110.27799134836879,-109.34085828691693,-110.00251326930169,-109.06660791415396,0.5394131993331628,0.4089423255889154,-0.1311784677137785
4,-43.65507702514728,-46.75087666793753,8.999251589960521e-14,-2.072839027772236,0.0,2.1095612599271316,-40.73780879755999,-43.77074064532406,-43.65507702514741,-46.750876667937675,-43.65507702514728,-46.75087666793753,-2.072839027772236,-2.072839027772328,-8.999251589960529e-14
5,-224.33778153942168,-2.4007481344260166,5.879611076333837,2.299374961890294,3.546122061361092,-216.73380072736293,-231.9710405260033,-4.810740048472516,-244.59885392363523,-8.797625366248134,-236.26204406810453,-6.165506584992188,-1.292583695042248,-3.8038900554769253,-2.479259851832166
6,-47.72713266324576,-19.749086369065893,9.513101069162452e-14,-0.0012241475726476494,0.0,-23.36389123500426,-47.72532428727431,-19.747620481476464,-47.7271326632459,-19.749086369066006,-47.72713266324576,-19.749086369065893,-0.0012241475726476494,-0.0012241475727427817,-9.513101069162462e-14
7,-51.28363466972217,-76.36239441790215,0.01292685347124844,-2.5880471120474065,-0.04786293529582361,14.220015457917999,-47.46711622698996,-71.91319981486525,-51.30319341183183,-76.38519547366602,-51.21126052193855,-76.27802258201297,-2.5389689516850567,-2.601310233080818,-0.060797647989941674
8,-83.92062348451353,-7.829595507143678,1.2717810017363713e-13,-2.95954475096713,0.0,-70.56599593042972,-78.63387404185846,-4.73006244147248,-83.92062348451375,-7.829595507143813,-83.92062348451353,-7.829595507143678,-2.95954475096713,-2.959544750967261,-1.271781001736373e-13
9,-192.5930452501446,-66.88764318615114,1.1181472938677082,0.8149863319461452,11.202520106114285,-75.32337305751159,-194.99723237360888,-68.25893047177487,-195.9016616726469,-68.77479397774408,-229.50602381936687,-87.94186882959326,-11.698005153503672,-0.3065890794163509,10.19840601309969
10,-25.49383440306431,-48.96233832438137,0.0,0.0,0.0,15.754655965598426,-25.49383440306431,-48.96233832438137,-25.49383440306431,-48.96233832438137,-25.49383440306431,-48.96233832438137,0.0,0.0,0.0
11,-83.99693035052928,-9.490412312993374,-0.04398151383587833,-0.6545481555514796,1.8348525906114916,-68.04844046485897,-82.80041361487265,-8.778405267675492,-83.91604129138231,-9.442277942377848,-87.43610660837436,-11.536950946932228,-2.5359313482015766,-0.6102982233180725,1.878008128042696
12,-76.59073041939897,-13.791545136290676,5.9834267333934115,0.0,5.9834267333934115,-55.18791858208122,-76.59073041939897,-13.791545136290676,-87.82936272164856,-21.033495672733572,-87.82936272164856,-21.033495672733572,-6.364225503546026,-6.364225503546026,0.0
13,-83.07481486368803,-54.49565303566758,3.733267330785668,-3.4079089720638183,3.0498735085207875,-18.498359835032083,-77.04140494045446,-49.40409739588234,-90.17453879187751,-60.487064172558746,-88.83401341387439,-59.355803469989226,-6.660932496206872,-7.418114342145116,-0.709896143056101
14,-17.237717065202293,-73.532421591124,52.933049866244545,0.6875443049505522,0.0,32.44045349552197,-18.049358708030002,-74.73379383949147,-149.0871338211519,-268.6927262080448,-17.237717065202293,-73.532421591124,0.6875443049505522,-111.00253025280381,-112.46330963833162
15,-104.35874831280387,-16.80765194234333,0.43449854391003645,-11.937735605572307,0.07399772899369894,-74.95322002849271,-82.56466169093277,-4.350558201329738,-105.25055900303927,-17.317394312383836,-104.51008112840205,-16.89415095937974,-12.02062832653842,-12.426225920168449,-0.3620740212666175
