"algorithm_type","case_id","running_time","total_cost","holding_cost","penalty_cost","machine_cost","skill_cost","best_cluster","bestS","bestEBO","bestServerAssignment","GAP","GAPoolingPercentGAP","num_clusters","num_used_servers","avg_num_servers_per_cluster","avg_num_skills_per_server","avg_cross_training_perf","total_stock","Case  ID","n_sku","n_initial_servers","util_rate","cost_hmin","holding_cost_work_load_relation","server_cost","cross_trainnig_cost"
"MSSA","Case: 0071",22682.1538789272,97292.8943237358,18467.4357509469,6825.4585727889,60000,12000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[3, 3, 3, 3, 2, 2, 1, 17, 4, 1, 1, 1, 4, 2, 2, 3, 4, 3, 3, 3]]","[[0.012821290978521893, 0.0442902252673331, 0.01306701052408558, 0.0021134720941047166, 0.016611376297137385, 0.011828994412977547, 0.022477672001610452, 0.03586287272900975, 0.01819487239833273, 0.03423663156021408, 0.0010386718373977285, 0.0011896804167820358, 0.011174695230395573, 0.017297900695266464, 0.004632575056479484, 0.0391734858081713, 0.027171006319216522, 0.0320392617641533, 0.046970555450742475, 0.04655993454582416]]","[6]",2545.82356909071,2.68696810235255,1,6,6,20,100,65,071,20,5,0.8,100,"IND",10,0.01
"MSSA","Case: 0072",38396.753428936,144388.721882966,25856.419105192,8532.30277777477,100000,10000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[18, 3, 11, 3, 5, 21, 3, 7, 14, 9]]","[[0.1789216401211777, 0.0018345336957142839, 0.013888001537499108, 0.017677896388088046, 0.016968046792213084, 0.06515406285756514, 0.0062545422954484444, 0.07720632109450411, 0.011605032151046552, 0.10905938981142557]]","[10]",7064.51009355808,5.14440243384884,1,10,10,10,100,94,072,10,10,0.8,100,"IND",10,0.01
"MSSA","Case: 0073",7717.6493730545,61866.4795479468,6844.48363188533,2221.99591606153,50000,2800,"[[1, 2, 4, 5, 7, 10], [3, 6, 8, 9]]","[[23, 126, 60, 73, 19, 30], [1, 1, 2, 1]]","[[0.033497052265374895, 0.0824977740547766, 0.09861203630794617, 0.11591303138673087, 0.07017059653212608, 0.04852037312319625], [0.01707363915264925, 0.009776946727066005, 0.02037399080848695, 0.0034540031599976217]]","[4, 1]",1076.19738236341,1.77034444326483,2,5,2.5,5.6,56,336,073,10,5,0.65,1,"HPB",10,0.01
"MSSA","Case: 0074",153144.314665794,122602.199137419,16629.3479428309,6472.85119458889,90000,9500,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 12, 14, 15, 17, 20], [11, 13, 16, 18, 19]]","[[4, 4, 1, 9, 4, 7, 4, 5, 2, 3, 3, 2, 6, 2, 2], [1, 14, 24, 6, 3]]","[[0.035147952539455, 0.017267822293851043, 0.03552325467093242, 0.005335621094031387, 0.01343010124090174, 0.020630465014361762, 0.019632284658496545, 0.04019986441560608, 0.02766127264947687, 0.05900485924146194, 0.058888429995119534, 0.055348068563210354, 0.055287321246286235, 0.02519571313620038, 0.013594267324250286], [0.003980983903556786, 0.029560643749917005, 0.03614383782402521, 0.011630791959136995, 0.006417369511556623]]","[5, 4]",-1758.05464161626,-1.41367887905728,2,9,4.5,10.5555555555556,52.7777777777778,106,074,20,10,0.65,1,"HPB",10,0.01
"MSSA","Case: 0075",2925.86441206932,85184.1781402185,16291.1408631752,3893.03727704332,50000,15000,"[[1, 2, 7, 8, 10], [3, 6, 9], [4, 5]]","[[2, 1, 3, 2, 5], [16, 16, 5], [15, 12]]","[[0.0218775956766738, 0.02282489141124275, 0.03578220413179901, 0.013970136439656576, 0.013549033140149231], [0.04354407771107724, 0.027329739003740774, 0.017724975509575677], [0.014092368208941917, 0.027257573316090283]]","[1, 2, 2]",-2200.67827508239,-2.51837488251231,3,5,1.66666666666667,3,30,77,075,10,5,0.8,1,"HPB",10,0.1
"MSSA","Case: 0076",19355.7609620094,172066.241304437,24873.118057023,10193.1232474142,110000,27000,"[[2, 18], [12, 15, 16], [1, 5, 8, 9, 19, 20], [10, 11, 17], [13], [3, 7], [4, 14], [6]]","[[4, 10], [1, 2, 17], [0, 0, 1, 4, 0, 2], [2, 3, 12], [29], [6, 12], [22, 8], [4]]","[[0.049590788693942144, 0.04166908947826745], [0.03699948671230374, 0.025785646193186733, 0.05550667515855382], [0.058133430939290166, 0.0639982485650778, 0.016098885001211254, 0.024490009739034747, 0.06439641205086376, 0.04492090173186978], [0.027156255708524393, 0.02621007454894118, 0.03909037838216449], [0.05162323066826008], [0.014166427075786393, 0.029617405674745072], [0.012733166505616353, 0.03553040249539668], [0.028669616542553907]]","[1, 1, 1, 2, 1, 2, 2, 1]",-16785.6885726747,-8.88828013756456,8,11,1.375,2.45454545454545,12.2727272727273,139,076,20,10,0.8,1,"HPB",10,0.1
"MSSA","Case: 0077",12593.7511630058,77605.6527059036,11663.1877777059,5942.46492819772,50000,10000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[4, 2, 3, 1, 2, 3, 3, 10, 2, 4, 6, 12, 5, 3, 12, 4, 1, 2, 1, 3]]","[[0.01274927023060525, 0.07621355876609803, 0.015763990688074443, 0.009947237765304942, 0.006706735117578126, 0.011375288057500751, 0.018321179190129447, 0.03408420279512307, 0.08099561310115218, 0.014355117767187554, 0.07133180888523603, 0.07743919007072213, 0.014987434810993808, 0.011722006338188942, 0.07807931361117187, 0.007178427525965364, 0.00759239432345519, 0.006058741176998045, 0.02508642974170135, 0.021139850669132123]]","[5]",5216.43070248651,7.20608753363901,1,5,5,20,100,83,077,20,5,0.65,100,"HPB",10,0.01
"MSSA","Case: 0078",20456.7891669273,112985.489447162,18985.6787274443,5999.8107197178,80000,8000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[10, 12, 22, 6, 12, 5, 6, 7, 19, 24]]","[[0.09363271995913545, 0.20119189318953792, 0.03221180765353333, 0.019904572064121925, 0.05175515273092357, 0.05639763934304483, 0.047468878167269996, 0.021059886622436727, 0.032389735937922555, 0.08887864466973885]]","[8]",2206.51230801988,1.99181502213044,1,8,8,10,100,123,078,10,10,0.65,100,"HPB",10,0.01
"MSSA","Case: 0079",8797.73090696334,129091.527970127,22576.9952551652,6514.53271496224,80000,20000,"[[19, 20], [1, 6, 18], [9, 12, 17], [8], [5, 7, 14], [2, 4, 11, 15, 16], [13], [3, 10]]","[[3, 7], [3, 2, 5], [1, 1, 5], [11], [2, 3, 7], [1, 1, 1, 1, 1], [2], [7, 3]]","[[0.0067420147871377276, 0.01363001178792785], [0.015421055704649776, 0.005824852402457108, 0.019859023026486934], [0.021778264521298232, 0.0254249474921873, 0.010852524463997116], [0.015032072350705713], [0.02007222164585242, 0.021549677036389544, 0.014665370490588591], [0.02064150776211466, 0.004832104723223897, 0.006069247793828996, 0.003317458148000804, 0.011941004700933474], [0.0037636373268972317], [0.014422563357445746, 0.015410401098959395]]","[1, 1, 1, 1, 1, 1, 1, 1]",-9538.83380436022,-6.88076816814285,8,8,1,2.5,12.5,67,079,20,5,0.8,100,"HPB",10,0.1
"MSSA","Case: 0080",2867.09370398521,164064.461002334,23523.4912381702,6540.96976416464,110000,24000,"[[8], [3], [1, 5, 9], [2, 6, 10], [4, 7]]","[[17], [16], [10, 2, 7], [3, 2, 2], [13, 11]]","[[0.03324158072173493], [0.045414072413718205], [0.03748876444886063, 0.022454588354678666, 0.021527411261947682], [0.02128635776369074, 0.046156061059987034, 0.03446462374111677], [0.022679243745049538, 0.022992894142256706]]","[2, 1, 3, 2, 3]",8251.81360859272,5.29598447020812,5,11,2.2,2.18181818181818,21.8181818181818,83,080,10,10,0.8,100,"HPB",10,0.1
"MSSA","Case: 0081",3303.97967505455,471925.910484109,36166.2984222058,9759.61206190394,400000,26000,"[[2, 7], [1, 3, 4, 5, 6, 8, 9, 10]]","[[64, 3], [2, 5, 1, 4, 5, 3, 4, 3]]","[[0.07898729780019832, 0.025444584176609227], [0.0204656366389435, 0.02579216959906077, 0.005223503251910543, 0.015311266065168389, 0.021374509719285298, 0.01191852961267599, 0.021023041828154503, 0.04105098011342979]]","[1, 3]",9754.22323788254,2.11051942536797,2,4,2,6.5,65,94,081,10,5,0.65,1,"IND",100,0.01
"MSSA","Case: 0082",64348.4176440238,912088.560429639,53818.579245426,16269.9811842135,800000,42000,"[[2, 3, 14, 15, 16], [1, 4, 5, 6, 8, 9, 11, 18, 20], [12, 13, 17], [7, 10, 19]]","[[14, 2, 5, 15, 3], [4, 3, 5, 2, 4, 2, 4, 3, 6], [13, 5, 6], [9, 18, 7]]","[[0.0974227437844037, 0.029890052950870997, 0.024689983382370793, 0.04057003699081771, 0.010761895190745427], [0.005833880849657844, 0.010440952091344834, 0.08246633756186567, 0.005451710391399963, 0.05162065888967204, 0.01164651180638488, 0.013619293301064036, 0.03509603090249293, 0.013475033525204943], [0.007142532702373768, 0.06214034556819304, 0.004514417547210529], [0.007084392997595002, 0.01705713865451089, 0.04461472264313897]]","[3, 2, 2, 1]",-177709.3680914,-16.3066347843557,4,8,2,5.25,26.25,130,082,20,10,0.65,1,"IND",100,0.01
"MSSA","Case: 0083",1595.46075296401,698102.211458924,76416.0623019702,21686.1491569544,500000,100000,"[[1], [3, 5, 8], [9, 10], [2, 7], [4, 6]]","[[32], [10, 12, 5], [12, 16], [8, 29], [36, 4]]","[[0.2644840414233782], [0.06855711448223377, 0.08848333307683533, 0.028161851541338545], [0.06687204418396428, 0.09913100102955236], [0.053525416739109544, 0.009157363460714387], [0.09974916857915808, 0.022425228110159342]]","[1, 1, 1, 1, 1]",-15536.0029336136,-2.17701387345661,5,5,1,2,20,164,083,10,5,0.8,1,"IND",100,0.1
"MSSA","Case: 0084",8329.37293291092,1339302.78357117,95240.6146835059,24062.1688876649,1000000,220000,"[[11], [5, 13], [8, 17], [1, 9, 10, 16], [15], [2], [12, 18], [3], [4, 6, 7, 14, 19, 20]]","[[87], [6, 10], [12, 3], [6, 5, 3, 4], [7], [30], [11, 71], [26], [3, 2, 8, 5, 2, 1]]","[[0.016854894125563187], [0.00982819633595696, 0.08454981634007781], [0.07784610961541777, 0.03227508682364797], [0.0086477751435139, 0.06569992403576144, 0.006346483706331934, 0.030985044132137568], [0.002867436235665057], [0.14677255991367075], [0.06851690375399361, 0.07460077784167377], [0.0488107513863747], [0.012554573019380665, 0.0006172192466950881, 0.07616566628338949, 0.007070178469690712, 0.007343100195926129, 0.01901371758529942]]","[1, 1, 1, 1, 1, 1, 2, 1, 1]",-249411.002428914,-15.6989260511711,9,10,1.11111111111111,2.2,11,302,084,20,10,0.8,1,"IND",100,0.1
"MSSA","Case: 0085",14197.8483381271,494185.812180355,46488.7665877875,14697.0455925681,400000,33000,"[[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15], [8, 12, 16, 17, 18], [19, 20]]","[[5, 2, 2, 2, 3, 2, 6, 6, 2, 4, 4, 4, 1], [7, 1, 17, 2, 2], [11, 13]]","[[0.04393921730027656, 0.005995557969634057, 0.03531832599883915, 0.011712224669646129, 0.008364136092148016, 0.008701165586856534, 0.07936402431061236, 0.014808698071588166, 0.02601195002380077, 0.009223658784830438, 0.015520288125706893, 0.03622278178108304, 0.018089947444901593], [0.014703997796932456, 0.012448024832433036, 0.03538075260791049, 0.002892146084548885, 0.008301459490498863], [0.029135892158310434, 0.05263879031399067]]","[2, 1, 1]",-78602.3574972559,-13.7227620363556,3,4,1.33333333333333,8.25,41.25,96,085,20,5,0.65,100,"IND",100,0.01
"MSSA","Case: 0086",9346.83709096908,882990.340744386,45552.5725911055,11437.7681532805,800000,26000,"[[3, 6, 10], [1, 2, 4, 5, 8, 9], [7]]","[[14, 13, 9], [4, 7, 4, 2, 8, 5], [27]]","[[0.031726828623822236, 0.007083887796222228, 0.03468175677357496], [0.002836332905367323, 0.05301111395860917, 0.03274107971228747, 0.0026051428643151095, 0.030283676482676023, 0.06083216066318642], [0.08631579403787111]]","[4, 2, 2]",-95906.4832333356,-9.79740467883246,3,8,2.66666666666667,3.25,32.5,93,086,10,10,0.65,100,"IND",100,0.01
"MSSA","Case: 0087",12403.3019659519,851803.943436249,40300.9184195919,11503.0250166574,600000,200000,"[[2, 7, 18], [4, 5, 11, 14, 15], [1, 3], [17], [12, 13], [6, 8, 9, 10, 16, 19, 20]]","[[1, 3, 5], [5, 1, 1, 2, 2], [19, 8], [17], [15, 3], [2, 1, 1, 2, 3, 2, 2]]","[[0.019250422612126034, 0.005145523376608434, 0.03482940066918001], [0.033615834350711825, 0.0228056794355379, 0.0018733847033082461, 0.0033796852100074913, 0.006596343484952544], [0.040760933149496525, 0.027874385282453104], [0.11360245894039574], [0.02769931655489899, 0.008845664478491689], [0.02872793104874585, 0.006467123063878426, 0.01485023129669931, 0.020360836201005553, 0.015513097557949367, 0.008666831798900388, 0.006646592861351844]]","[1, 1, 1, 1, 1, 1]",-48900.1903039653,-5.42910690338514,6,6,1,3.33333333333333,16.6666666666667,95,087,20,5,0.8,100,"IND",100,0.1
"MSSA","Case: 0088",5029.32353305816,1223011.35482003,96347.1472435869,26664.207576445,900000,200000,"[[2, 4, 5, 9], [3, 10], [6, 8], [1, 7]]","[[7, 3, 10, 2], [43, 43], [5, 35], [25, 9]]","[[0.07255241164920574, 0.022414466729927023, 0.053985302743914346, 0.024537462588406497], [0.41375655655486476, 0.15069521995177684], [0.019271433933283004, 0.15057964170306995], [0.033554454550774805, 0.08362110049614323]]","[1, 3, 4, 1]",-40290.5884471104,-3.18930788176508,4,9,2.25,2.22222222222222,22.2222222222222,182,088,10,10,0.8,100,"IND",100,0.1
"MSSA","Case: 0089",1469.64902901649,634627.249141713,27046.8699532648,7580.37918844817,500000,100000,"[[2, 7], [9], [3, 4, 6], [1], [5, 8, 10]]","[[3, 21], [33], [7, 3, 13], [3], [9, 13, 5]]","[[0.0077233025550962845, 0.03662643800724836], [0.015609024898068254], [0.009084663196424064, 0.06108565554354768, 0.09554504044338294], [0.006006397792350804], [0.017325425966983502, 0.04241999780627681, 0.03528294359211713]]","[1, 1, 1, 1, 1]",-27592.574063728,-4.1666789632131,5,5,1,2,20,110,089,10,5,0.65,1,"HPB",100,0.1
"MSSA","Case: 0090",14392.0075070858,1098258.4101801,59985.4552959077,18272.9548842002,800000,220000,"[[8, 9, 14, 18], [3, 13], [4, 20], [1, 7], [6, 11, 12, 17, 19], [2, 5, 15], [10, 16]]","[[5, 4, 3, 5], [40, 26], [1, 24], [33, 3], [6, 5, 5, 8, 1], [21, 8, 14], [23, 4]]","[[0.028394668601957843, 0.01893793968144616, 0.0708868857046627, 0.026164173198671026], [0.04217455888198264, 0.05689811338214562], [0.054852578725819195, 0.045668877465082316], [0.17875811187174445, 0.019277651399810525], [0.046035247469078173, 0.01831990314650753, 0.11253820255163323, 0.03256481851079415, 0.036991442931955595], [0.07663039914208053, 0.049119613370775014, 0.04955267105655416], [0.02771881732729252, 0.034258986621397904]]","[1, 2, 1, 1, 1, 1, 1]",-418920.735034637,-27.6118173886012,7,8,1.14285714285714,2.75,13.75,239,090,20,10,0.65,1,"HPB",100,0.1
"MSSA","Case: 0091",3484.31306195259,532690.147466546,13631.6870618248,3058.46040472166,500000,16000,"[[3, 4, 5, 10], [8, 9], [1, 2, 6, 7]]","[[8, 3, 11, 8], [12, 16], [1, 11, 1, 4]]","[[0.01506363395179504, 0.018227606663858992, 0.03916659993746585, 0.01921453281122094], [0.025277692298861638, 0.012010053757802132], [0.015521915668532447, 0.07804436909098438, 0.01262722532938262, 0.019013458187074846]]","[2, 2, 1]",-335.54429782473,-0.062950867661565,3,5,1.66666666666667,3.2,32,75,091,10,5,0.8,1,"HPB",100,0.01
"MSSA","Case: 0092",38894.5407938957,1107501.62494034,57730.9886969936,15770.6362433542,1000000,34000,"[[2, 7, 10, 12, 14, 20], [8, 9, 16, 19], [3, 13], [1, 5, 15, 18], [17], [4, 6, 11]]","[[1, 4, 0, 3, 2, 2], [12, 11, 11, 2], [2, 100], [3, 4, 3, 2], [20], [4, 27, 78]]","[[0.013597366149769788, 0.018879300039415656, 0.011431214693131398, 0.03244056223302294, 0.029193107206582775, 0.008074666423629879], [0.028280785211573397, 0.012713110440023118, 0.022086547753894018, 0.029650368500428497], [0.02203209758567974, 0.3130232836313021], [0.016041479592933595, 0.011540471637245453, 0.03343077703938973, 0.02056363104105489], [0.026902753936404716], [0.01676917619260334, 0.030720712091241574, 0.05478512234949052]]","[1, 3, 1, 1, 1, 3]",5202.26110140397,0.471946303523773,6,10,1.66666666666667,3.4,17,291,092,20,10,0.8,1,"HPB",100,0.01
"MSSA","Case: 0093",12484.7164740562,663138.486475187,49278.998215662,13859.4882595259,400000,200000,"[[1, 9], [3, 4, 14, 16, 19], [2, 5, 6, 7, 10, 11, 12, 13, 18, 20], [8, 15, 17]]","[[35, 12], [2, 10, 2, 3, 7], [2, 2, 1, 2, 1, 3, 3, 3, 2, 2], [24, 2, 26]]","[[0.06293813340387523, 0.02075870044289921], [0.02552203233339886, 0.02036693474194974, 0.00878618027946564, 0.019199202610079385, 0.03196567150249938], [0.011570480874487695, 0.006330511275373442, 0.028966906915342462, 0.010255970962514536, 0.0204385932158388, 0.018297798779960756, 0.029656732697685314, 0.007020646210401198, 0.008289203535635321, 0.006124502712818542], [0.09799693338534296, 0.028870115094474628, 0.04037490089778464]]","[1, 1, 1, 1]",-205998.176701122,-23.7014712908658,4,4,1,5,25,144,093,20,5,0.65,100,"HPB",100,0.1
"MSSA","Case: 0094",3128.21122288703,1009961.79920713,39384.3873938886,10577.4118132431,800000,160000,"[[1, 2, 6, 8, 9, 10], [4], [3], [5, 7]]","[[5, 4, 1, 6, 2, 1], [21], [30], [19, 27]]","[[0.03486516053124396, 0.03634137172349728, 0.008362641359752745, 0.08744213053601342, 0.005159928050280949, 0.003103740836520555], [0.04593491929539578], [0.03042575893853744], [0.027231900777636635, 0.043009558165981766]]","[1, 1, 3, 3]",-74960.7299939147,-6.90931637755895,4,8,2,2,20,116,094,10,10,0.65,100,"HPB",100,0.1
"MSSA","Case: 0095",8499.43426203727,611253.078352117,51377.6652349003,15875.4131172172,500000,44000,"[[1, 3, 6, 7, 8, 9, 10, 11, 12, 15, 16, 19], [2, 4, 5, 13, 14, 17, 18, 20]]","[[2, 2, 2, 5, 2, 3, 3, 4, 3, 1, 1, 1], [13, 34, 25, 47, 8, 13, 3, 15]]","[[0.017856562380998215, 0.006748772278260705, 0.005064488648842185, 0.024528972109254723, 0.050599401158986916, 0.017011937376238524, 0.02688449917300616, 0.024170336775897062, 0.019555206841685227, 0.007806655855490245, 0.007702742925910014, 0.015224414688819932], [0.03039370439334557, 0.05582822624888435, 0.07262000958140621, 0.11880006764030353, 0.0205926425015351, 0.05871047551131694, 0.004908011503027393, 0.02998670654176295]]","[1, 4]",6049.50323021656,0.999581542293114,2,5,2.5,8.8,44,187,095,20,5,0.8,100,"HPB",100,0.01
"MSSA","Case: 0096",12515.5788381099,992536.724966706,52212.2782264932,13324.446740213,900000,27000,"[[3, 5], [2, 7, 10], [8], [1, 4, 6, 9]]","[[5, 25], [11, 6, 4], [48], [30, 24, 19, 20]]","[[0.017391098821081318, 0.12112294038859962], [0.03368640854348893, 0.08800848517677684, 0.06444726384467714], [0.06509949821815351], [0.043132033442660554, 0.03789351392628722, 0.029716925397317125, 0.07118931958103336]]","[1, 1, 2, 5]",-4403.31851734174,-0.44168338368206,4,9,2.25,3,30,192,096,10,10,0.8,100,"HPB",100,0.01
"MSSA","Case: 0097",22021.4339339733,96557.3152662384,18068.9916447894,6488.32362144899,60000,12000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[7, 3, 5, 5, 2, 3, 3, 1, 2, 3, 4, 4, 5, 9, 3, 7, 2, 3, 9, 3]]","[[0.02047784383554392, 0.03939814305665514, 0.027277196131229316, 0.00698939808223133, 0.05825058510992718, 0.03353730649897111, 0.018604156024690795, 0.003096103307424444, 0.010787424486476845, 0.015337773086451876, 0.07769250775655391, 0.0435474326543862, 0.045838291815588, 0.022066696650623, 0.018997543460100574, 0.02112647607143758, 0.004419502869558529, 0.0542262717076263, 0.021113699399097855, 0.006478695039346529]]","[6]",3135.30798484032,3.35607002683683,1,6,6,20,100,83,097,20,5,0.8,1,"IND",10,0.01
"MSSA","Case: 0098",32411.7850010395,137449.185005236,26097.515483102,7951.66952213406,100000,3400,"[[1, 3, 4], [2, 5, 7, 8], [6, 9, 10]]","[[3, 4, 4], [6, 4, 6, 3], [4, 51, 10]]","[[0.019049486543434427, 0.025228042884973465, 0.007638132148649443], [0.029905334843893936, 0.00373216221679195, 0.07515837398587341, 0.03950997388894041], [0.024002994104582853, 0.0033133213830227846, 0.093533948416861]]","[1, 4, 5]",3502.95055295235,2.61519151118819,3,10,3.33333333333333,3.4,34,95,098,10,10,0.8,1,"IND",10,0.01
"MSSA","Case: 0099",9103.84666490554,82257.7687331829,11095.4865841673,5162.28214901563,60000,6000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[5, 5, 3, 2, 3, 3, 42, 15, 7, 10]]","[[0.02025519485667902, 0.11030305989489007, 0.048255572229981905, 0.004180437623571759, 0.07214264195495972, 0.06737387331961907, 0.1064508720705263, 0.18516202019335487, 0.040420515002441336, 0.04958321878568191]]","[6]",2418.42969737932,3.02912038925421,1,6,6,10,100,95,099,10,5,0.8,100,"IND",10,0.01
"MSSA","Case: 0100",336484.701066017,171466.725302837,38735.9114674368,11630.8138354003,110000,11100,"[[1, 6, 7, 8, 10, 11, 13, 14, 15, 17, 18, 19, 20], [3, 5, 9, 16], [12], [2, 4]]","[[10, 3, 6, 2, 5, 6, 6, 3, 4, 5, 6, 4, 1], [1, 3, 3, 5], [15], [4, 5]]","[[0.04059696884887303, 0.026662709256918892, 0.031184731875631366, 0.00492947332175358, 0.005525353346416833, 0.007884903508120933, 0.03605865159868451, 0.009964464721616504, 0.04222431871316768, 0.026611983327876964, 0.03502831466414393, 0.02729706517140241, 0.024546345656934875], [0.014107732201772874, 0.012251259968584617, 0.010937718480326477, 0.024799209503252765], [0.019932911812829177], [0.05604719241018338, 0.02592590308171094]]","[8, 1, 1, 1]",744.16889972749,0.4358937186779,4,11,2.75,10.0909090909091,50.4545454545455,97,100,20,10,0.8,100,"IND",10,0.01
"MSSA","Case: 0101",14076.5706689357,75112.3218539418,8433.46188348749,6678.8599704544,50000,10000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[5, 3, 5, 1, 9, 10, 10, 1, 3, 8, 5, 33, 3, 8, 3, 10, 4, 1, 0, 7]]","[[0.09481292372459944, 0.03902527718176429, 0.011669098966621605, 0.012683728620832568, 0.057254664890450724, 0.11892053927255808, 0.2662599155049104, 0.020963902865097733, 0.007707496511562534, 0.0383202404739363, 0.008886388140897851, 0.08717926223433844, 0.026176661144119817, 0.03461992387139847, 0.05998056668103596, 0.18585802272970314, 0.03877305818953933, 0.041941377657319374, 0.038379639981059185, 0.05348909933553641]]","[5]",6354.11786358153,9.24125049059215,1,5,5,20,100,129,101,20,5,0.65,1,"HPB",10,0.01
"MSSA","Case: 0102",16834.0558228492,102505.159819058,14339.8504154613,4165.30940359728,80000,4000,"[[2, 5, 7, 8, 10], [1, 3, 4, 6, 9]]","[[3, 26, 17, 10, 1], [1, 2, 6, 3, 1]]","[[0.009675188579602827, 0.018688857370406403, 0.009350904161200865, 0.023256021245437464, 0.017391186650111135], [0.01495829808045459, 0.016364328960676758, 0.026170393811252746, 0.0591222965675513, 0.03187990596033451]]","[6, 2]",-3425.92740172306,-3.23410954386104,2,8,4,5,50,70,102,10,10,0.65,1,"HPB",10,0.01
"MSSA","Case: 0103",3283.10046315193,66862.2170063221,10644.0719803324,4018.14502598969,50000,2200,"[[6, 8, 10], [1, 2, 3, 4, 5, 7], [9]]","[[2, 1, 0], [6, 4, 3, 1, 5, 4], [16]]","[[0.005072101964118605, 0.022899741882567517, 0.042631775648239986], [0.009000274445897958, 0.01234202030015772, 0.020338181285821585, 0.013224704483371746, 0.01408533451000588, 0.010535143614686698], [0.031427918565024984]]","[1, 3, 1]",1562.29534903444,2.39249191941425,3,5,1.66666666666667,4.4,44,42,103,10,5,0.65,100,"HPB",10,0.01
"MSSA","Case: 0104",148958.076996088,120886.796305917,25554.9348759201,7331.86142999745,80000,8000,"[[3, 6, 7, 11, 12, 13, 15, 16, 19, 20], [1, 2, 4, 5, 8, 9, 10, 14, 17, 18]]","[[5, 4, 6, 7, 5, 2, 22, 5, 5, 4], [3, 1, 1, 4, 1, 2, 3, 2, 1, 1]]","[[0.015199116156737667, 0.010869770540074018, 0.014293553898219135, 0.021887301705830104, 0.013355900768082369, 0.012464806655486355, 0.05369746370793181, 0.006693108993783251, 0.019994762117571906, 0.014175047423637581], [0.01008543783001955, 0.012769350484192836, 0.03002854565578256, 0.00704380953057381, 0.0034223407845210725, 0.0053180161213852535, 0.015636869561151436, 0.006289710110141496, 0.027506884982270437, 0.03432169061173299]]","[6, 2]",-6071.66203329681,-4.78240056843965,2,8,4,10,50,84,104,20,10,0.65,100,"HPB",10,0.01
"MSSA","Case: 0105",4868.3179218769,543797.959453557,44434.995740022,19362.963713535,400000,80000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[3, 5, 1, 10, 4, 23, 4, 1, 4, 16, 4, 2, 1, 2, 2, 7, 2, 4, 6, 31]]","[[0.07972369787543121, 0.029850231057372237, 0.022525629452585922, 0.05558678012447927, 0.04232517051079423, 0.1002912670007407, 0.12171050582298808, 0.026090704574416538, 0.018194971582153913, 0.2353839159547739, 0.018562676839593548, 0.038730471173435296, 0.026604711727821945, 0.011009922055210914, 0.019982363800541122, 0.03681214326238883, 0.025816760884500585, 0.008920537557881485, 0.07797744962996718, 0.028916533683524433]]","[4]",-27132.3814508689,-4.75231030950076,1,4,4,20,100,132,105,20,5,0.65,1,"IND",100,0.01
"MSSA","Case: 0106",5547.8767850399,868423.933325082,33646.793036254,9777.14028882857,800000,25000,"[[6, 9], [3, 4, 10], [1, 2, 5, 7, 8]]","[[10, 22], [4, 16, 12], [5, 1, 3, 3, 3]]","[[0.05183691715059686, 0.09831392798564732], [0.01835764327051454, 0.0050773946803884615, 0.10637229662474511], [0.04356087677932801, 0.04043279400280568, 0.0018457937135687027, 0.011645627658805136, 0.019706398981626568]]","[3, 3, 2]",-98601.6491381453,-10.1963847623332,3,8,2.66666666666667,3.125,31.25,79,106,10,10,0.65,1,"IND",100,0.01
"MSSA","Case: 0107",1987.14148283004,494832.074767843,41143.4136162447,13688.6611515987,400000,40000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[27, 10, 3, 5, 5, 15, 10, 7, 4, 6]]","[[0.1300301265908511, 0.037695695833300916, 0.028256017159918417, 0.04083917935656678, 0.07153610195939894, 0.032792650334607175, 0.03852418517328984, 0.10262657992068841, 0.00810222869322865, 0.09423832177129209]]","[4]",12621.5430590546,2.61743413490539,1,4,4,10,100,92,107,10,5,0.65,100,"IND",100,0.01
