case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,best_cluster,bestS,bestEBO,bestServerAssignment,GAP,GAPoolingPercentGAP
Case: 0088,1961.894532,1225692.891,98538.13916,27154.75173,900000,200000,"[[1], [6, 8], [3, 10], [2, 4, 5, 7, 9]]","[[15], [5, 35], [43, 43], [12, 4, 16, 5, 3]]","[[0.020737299193832978], [0.019271433933283004, 0.15057964170306995], [0.41375655655486476, 0.15069521995177684], [0.07707392337466357, 0.03426173849598843, 0.08109402219292215, 0.06207568281607413, 0.03427897476685879]]","[1, 4, 3, 1]",-37609.05238,-2.977043816
Case: 0089,613.9166281,641089.3423,31509.41442,9579.927929,500000,100000,"[[1], [2, 7], [3, 6, 10], [9], [4, 5, 8]]","[[3], [3, 21], [8, 18, 3], [33], [7, 7, 10]]","[[0.006006397792350804], [0.0077233025550962845, 0.03662643800724836], [0.01874219807207654, 0.12924868248519897, 0.010792475001988556], [0.015609024898068254], [0.1419358188727344, 0.015015446854491904, 0.03118821755153334]]","[1, 1, 1, 1, 1]",-21130.48086,-3.190855984
Case: 0090,7264.759696,1197077.736,58907.46159,18170.27406,900000,220000,"[[13], [20], [1, 7], [15, 18], [3, 10], [2, 6, 11, 12], [4, 5, 9, 14, 16], [8, 17, 19]]","[[17], [20], [33, 3], [9, 3], [21, 33], [4, 8, 6, 6], [1, 8, 3, 2, 11], [2, 27, 3]]","[[0.04103306751318973], [0.039415379897769755], [0.17875811187174445, 0.019277651399810525], [0.03916107563689222, 0.01230281390738861], [0.023187540034403042, 0.03392126458203022], [0.02624716499073559, 0.04463680405945172, 0.0227724090880837, 0.15239794879405943], [0.017505711890651036, 0.040206486668736045, 0.013290708061236669, 0.04675415954484416, 0.09883742901441976], [0.020570350625320092, 0.1151195396096346, 0.034584104296396745]]","[1, 1, 1, 1, 2, 1, 1, 1]",-320101.4096,-21.09845832
Case: 0091,1758.093952,539110.624,17674.91725,4435.70675,500000,17000,"[[2, 4, 5, 6, 10], [1, 3, 7], [8, 9]]","[[10, 2, 6, 1, 5], [3, 18, 14], [12, 16]]","[[0.07241651178710246, 0.010564081806027985, 0.022348920813791, 0.010229897067489892, 0.009326652841905935], [0.06211486413031686, 0.04150084519697763, 0.10283080469980993], [0.025277692298861638, 0.012010053757802132]]","[2, 1, 2]",6084.932232,1.141583291
Case: 0092,13169.368,1081288.758,106724.5428,28564.21476,900000,46000,"[[1, 5, 7, 10, 12, 14, 15, 16, 19, 20], [6, 11, 13, 17], [3, 4], [2, 8, 9, 18]]","[[5, 7, 22, 1, 20, 12, 7, 18, 3, 8], [31, 91, 9, 70], [2, 28], [8, 39, 31, 7]]","[[0.03697082782125494, 0.027681438214826142, 0.09455635825885206, 0.0037568424810195686, 0.18548694344526942, 0.1960556818766509, 0.03585366324475322, 0.030583867690189965, 0.04189536077948003, 0.06646432712151876], [0.03480579684947622, 0.06069413120377612, 0.021589710553662038, 0.0820290047824194], [0.011560705628066104, 0.16167317623565153], [0.08682990959833191, 0.08307306572440668, 0.03754143303520865, 0.06322457800657666]]","[2, 4, 1, 2]",-21010.60626,-1.906070796
Case: 0093,6588.531973,668167.1641,52775.00228,15392.16177,400000,200000,"[[1, 9], [2, 6, 10, 11, 12, 13, 18, 19, 20], [3, 4, 5, 7, 14, 16], [8, 15, 17]]","[[35, 12], [2, 1, 1, 4, 4, 3, 2, 2, 2], [2, 10, 5, 6, 2, 3], [24, 2, 26]]","[[0.06293813340387523, 0.02075870044289921], [0.013971034695629277, 0.03327873885840564, 0.023609418953326397, 0.007764595197490081, 0.015068666279355438, 0.008820571376576495, 0.010036992591279277, 0.015694890403502814, 0.007320296934533585], [0.024640418578611118, 0.019106341596517112, 0.03589172573782683, 0.06644581760141269, 0.008456115644466702, 0.018391542756757195], [0.09799693338534296, 0.028870115094474628, 0.04037490089778464]]","[1, 1, 1, 1]",-200969.4991,-23.12288822
Case: 0094,1191.068698,1009961.799,39384.38739,10577.41181,800000,160000,"[[1, 2, 6, 8, 9, 10], [4], [3], [5, 7]]","[[5, 4, 1, 6, 2, 1], [21], [30], [19, 27]]","[[0.03486516053124396, 0.03634137172349728, 0.008362641359752745, 0.08744213053601342, 0.005159928050280949, 0.003103740836520555], [0.04593491929539578], [0.03042575893853744], [0.027231900777636635, 0.043009558165981766]]","[1, 1, 3, 3]",-74960.72999,-6.909316378
Case: 0095,4210.369878,597022.0083,51522.36496,13499.6433,500000,32000,"[[1, 3, 6, 7, 8, 9, 10, 11, 12, 15, 16, 19], [4, 5, 13, 14, 17, 20], [2, 18]]","[[2, 2, 2, 5, 2, 3, 3, 4, 3, 1, 1, 1], [12, 10, 16, 4, 5, 6], [98, 8]]","[[0.017856562380998215, 0.006748772278260705, 0.005064488648842185, 0.024528972109254723, 0.050599401158986916, 0.017011937376238524, 0.02688449917300616, 0.024170336775897062, 0.019555206841685227, 0.007806655855490245, 0.007702742925910014, 0.015224414688819932], [0.01591644819012566, 0.015496946678458433, 0.0314409706197296, 0.006826871917014958, 0.022955921201518813, 0.012022806976909307], [0.18120699437523607, 0.013938504717329572]]","[1, 3, 1]",-8181.56687,-1.351870215
Case: 0096,12026.38047,983620.8911,41820.63927,9800.251826,900000,32000,"[[8], [1, 4, 6, 9], [2, 3, 5, 7, 10]]","[[48], [30, 24, 19, 20], [7, 3, 11, 4, 3]]","[[0.06509949821815351], [0.043132033442660554, 0.03789351392628722, 0.029716925397317125, 0.07118931958103336], [0.026807876713621875, 0.011855759097966044, 0.05700456791483624, 0.04860086151487767, 0.029180993315864722]]","[2, 5, 2]",-13319.15239,-1.336003351
Case: 0097,21850.52612,96557.31527,18068.99164,6488.323621,60000,12000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[7, 3, 5, 5, 2, 3, 3, 1, 2, 3, 4, 4, 5, 9, 3, 7, 2, 3, 9, 3]]","[[0.02047784383554392, 0.03939814305665514, 0.027277196131229316, 0.00698939808223133, 0.05825058510992718, 0.03353730649897111, 0.018604156024690795, 0.003096103307424444, 0.010787424486476845, 0.015337773086451876, 0.07769250775655391, 0.0435474326543862, 0.045838291815588, 0.022066696650623, 0.018997543460100574, 0.02112647607143758, 0.004419502869558529, 0.0542262717076263, 0.021113699399097855, 0.006478695039346529]]",[6],3135.307985,3.356070027
Case: 0098,24431.36205,143132.115,30081.00875,8851.106291,100000,4200,"[[2, 6, 8, 9, 10], [1, 3, 4], [5, 7]]","[[14, 3, 7, 30, 7], [3, 4, 4], [4, 7]]","[[0.06584811413151634, 0.013434277889819969, 0.0923010360415546, 0.0017627787177748981, 0.05998443565578994], [0.019049486543434427, 0.025228042884973465, 0.007638132148649443], [0.005607226057088041, 0.06653561431812205]]","[7, 1, 2]",9185.880586,6.857886393
Case: 0099,9277.032149,82257.76873,11095.48658,5162.282149,60000,6000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[5, 5, 3, 2, 3, 3, 42, 15, 7, 10]]","[[0.02025519485667902, 0.11030305989489007, 0.048255572229981905, 0.004180437623571759, 0.07214264195495972, 0.06737387331961907, 0.1064508720705263, 0.18516202019335487, 0.040420515002441336, 0.04958321878568191]]",[6],2418.429697,3.029120389
Case: 0100,120609.0956,178303.8782,37713.43745,11490.44075,110000,19100,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20], [12]]","[[9, 15, 5, 20, 14, 3, 6, 2, 25, 5, 6, 5, 3, 4, 43, 5, 6, 4, 1], [15]]","[[0.05378318533770994, 0.1413755706959764, 0.06224318901586794, 0.07138836680330751, 0.13108715917491706, 0.025097128268020526, 0.028706479626721706, 0.004685310224360615, 0.04230097001767286, 0.00494667312157882, 0.007065822639135252, 0.06048258050446274, 0.009360660742133835, 0.039683472794256644, 0.22145134335192188, 0.024471001587878974, 0.03183999040906567, 0.025343636629775047, 0.02367180955505817], [0.019932911812829177]]","[10, 1]",7581.321798,4.440726497
Case: 0101,13208.95208,75112.32185,8433.461883,6678.85997,50000,10000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[5, 3, 5, 1, 9, 10, 10, 1, 3, 8, 5, 33, 3, 8, 3, 10, 4, 1, 0, 7]]","[[0.09481292372459944, 0.03902527718176429, 0.011669098966621605, 0.012683728620832568, 0.057254664890450724, 0.11892053927255808, 0.2662599155049104, 0.020963902865097733, 0.007707496511562534, 0.0383202404739363, 0.008886388140897851, 0.08717926223433844, 0.026176661144119817, 0.03461992387139847, 0.05998056668103596, 0.18585802272970314, 0.03877305818953933, 0.041941377657319374, 0.038379639981059185, 0.05348909933553641]]",[5],6354.117864,9.241250491
Case: 0102,9905.220655,102732.647,14164.72731,4967.919698,80000,3600,"[[2, 5, 7, 8], [1, 3, 4, 6, 9, 10]]","[[3, 24, 16, 9], [1, 2, 7, 3, 1, 1]]","[[0.007781079675492641, 0.017441155334537925, 0.008573806691424898, 0.025114427323717152], [0.021368033554710716, 0.02135395643001659, 0.024666873407867808, 0.09354299507405743, 0.045262252864496824, 0.005465776964434144]]","[6, 2]",-3198.440214,-3.019359376
Case: 0103,1765.515271,66862.21701,10644.07198,4018.145026,50000,2200,"[[6, 8, 10], [1, 2, 3, 4, 5, 7], [9]]","[[2, 1, 0], [6, 4, 3, 1, 5, 4], [16]]","[[0.005072101964118605, 0.022899741882567517, 0.042631775648239986], [0.009000274445897958, 0.01234202030015772, 0.020338181285821585, 0.013224704483371746, 0.01408533451000588, 0.010535143614686698], [0.031427918565024984]]","[1, 3, 1]",1562.295349,2.392491919
Case: 0104,57517.11483,119195.7265,24005.9995,7589.727004,80000,7600,"[[3, 6, 7, 11, 13, 16, 19, 20], [1, 2, 4, 5, 8, 9, 10, 12, 14, 15, 17, 18]]","[[6, 4, 7, 9, 2, 6, 6, 5], [3, 1, 2, 4, 1, 2, 4, 2, 2, 5, 1, 2]]","[[0.016099319056141474, 0.024086709461293605, 0.01600489782348038, 0.020496376038173485, 0.02055797401682509, 0.005700212439532457, 0.02318838718128772, 0.010807355605741843], [0.01991604794856849, 0.022727548368099464, 0.013199242115108856, 0.01810451237912951, 0.006441603696972322, 0.0080715298763841, 0.014546788814693951, 0.00823313716934899, 0.012558929137961793, 0.018237986526377644, 0.05087051688548139, 0.016988427378957432]]","[5, 3]",-7762.731833,-6.114387284
