algorithm_type,case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,GAP,GAPoolingPercentGAP,num_clusters,num_used_servers,avg_num_servers_per_cluster,avg_num_skills_per_server,avg_cross_training_perf,total_stock,Case  ID,n_sku,n_initial_servers,util_rate,cost_hmin,holding_cost_work_load_relation,server_cost,cross_trainnig_cost
MSSA,Case: 0121,9434.53927087783,792912.824524737,70347.2187302251,22565.6057945126,500000,200000,-77369.0701855731,-8.89011602514457,5,5,1,4,20,160,121,20,5,0.8,1,IND,100,0.1
MSSA,Case: 0122,1885.67351698875,1281655.09224608,80311.5153828342,21343.5768632537,1000000,180000,13163.4983924941,1.03772846870071,6,10,1.66666666666667,1.8,18,125,122,10,10,0.8,1,IND,100,0.1
MSSA,Case: 0123,3247.91286301612,678682.128215148,45136.9617630065,13545.166452142,500000,120000,-22815.0118089413,-3.25233140767443,4,5,1.25,2.4,24,100,123,10,5,0.8,100,IND,100,0.1
MSSA,Case: 0124,37686.7869038581,1380105.53536795,93988.664003459,26116.871364498,1000000,260000,-328258.047554867,-19.2147649854051,7,10,1.42857142857143,2.6,13,183,124,20,10,0.8,100,IND,100,0.1
MSSA,Case: 0125,11839.7416050434,734660.837555025,25946.2358546748,8714.60170035111,500000,200000,-84782.6444141903,-10.3463687587639,5,5,1,4,20,125,125,20,5,0.65,1,HPB,100,0.1
MSSA,Case: 0126,8464.71633505821,1041854.30840223,33090.6976864198,8763.61071581635,800000,200000,-144108.741904454,-12.1511999777048,3,8,2.66666666666667,2.5,25,120,126,10,10,0.65,1,HPB,100,0.1
MSSA,Case: 0127,1681.23247599601,571686.665993384,33089.7970886895,8596.86890469468,400000,130000,14148.5336735228,2.53767999951002,3,4,1.33333333333333,3.25,32.5,82,127,10,5,0.65,100,HPB,100,0.1
MSSA,Case: 0128,10518.2301039695,1094798.39038249,58098.2332900394,16700.1570924599,800000,220000,-447547.461947118,-29.0173219755559,7,8,1.14285714285714,2.75,13.75,174,128,20,10,0.65,100,HPB,100,0.1
MSSA_Inner,Case: 0001,352.257891178131,608738.385323317,58865.3783243878,19873.0069989295,400000,130000,3224.66776915989,0.532550737609255,3,4,1.33333333333333,3.25,32.5,88,1,10,5,0.65,1,IND,100,0.1
MSSA_Inner,Case: 0002,6045.67247104645,81713.8301074006,17471.5025459329,6842.32756146762,50000,7400,4535.75628301688,5.8770011458667,2,5,2.5,14.8,74,84,2,20,5,0.65,1,IND,10,0.01
MSSA_Inner,Case: 0003,29601.5696489811,115573.597196374,19795.4535042233,7778.1436921511,80000,8000,3066.58352305224,2.72568209121294,1,8,8,10,100,167,3,10,10,0.65,1,IND,10,0.01
MSSA_Inner,Case: 0004,4003.37952589989,1221376.27561667,47822.4004211727,13553.8751954984,900000,260000,-318384.486216949,-20.6775295298343,6,9,1.5,2.88888888888889,14.4444444444444,105,4,20,10,0.65,1,IND,100,0.1
MSSA_Inner,Case: 0005,659.02087688446,97020.8361188668,15048.6669818984,5972.16913696837,60000,16000,-1762.09898550187,-1.78380909986136,4,6,1.5,2.66666666666667,26.6666666666667,56,5,10,5,0.8,1,IND,10,0.1
MSSA_Inner,Case: 0006,5872.44886898994,609200.777131155,58202.3807283946,17998.3964027605,500000,33000,23578.4773456904,4.02622600852598,4,5,1.25,6.6,33,123,6,20,5,0.8,1,IND,100,0.01
MSSA_Inner,Case: 0007,2695.70623707771,978989.467098633,38165.6805889417,10823.786509691,900000,30000,-17692.7481028958,-1.77516442382975,3,9,3,3.33333333333333,33.3333333333333,248,7,10,10,0.8,1,IND,100,0.01
MSSA_Inner,Case: 0008,3278.59679102898,183646.649194959,32226.1543991145,10420.4947958449,110000,31000,-939.228433856915,-0.508830061065457,7,11,1.57142857142857,2.81818181818182,14.0909090909091,135,8,20,10,0.8,1,IND,10,0.1
MSSA_Inner,Case: 0009,1049.64615607262,68652.9294359596,12417.1977365637,3935.7316993959,50000,2300,1126.91691040818,1.66886340279868,2,5,2.5,4.6,46,2272,9,10,5,0.65,100,IND,10,0.01
MSSA_Inner,Case: 0010,5743.18496894836,675347.705822186,57652.5327571423,17695.1730650441,400000,200000,-163055.937274889,-19.4483812919226,4,4,1,5,25,116,10,20,5,0.65,100,IND,100,0.1
MSSA_Inner,Case: 0011,317.214868783951,1042867.63660163,87666.3657137152,25201.2708879182,800000,130000,-73446.6903200597,-6.57939153415629,6,8,1.33333333333333,1.625,16.25,158,11,10,10,0.65,100,IND,100,0.1
MSSA_Inner,Case: 0012,412954.406129122,141767.076330814,32603.0139454815,9964.06238533238,90000,9200,1804.60096610434,1.28934627756616,3,9,3,10.2222222222222,51.1111111111111,113,12,20,10,0.65,100,IND,10,0.01
MSSA_Inner,Case: 0013,556.657009124756,611169.01251547,70262.918917855,24906.093597615,500000,16000,13076.1079591183,2.18630046594815,3,5,1.66666666666667,3.2,32,105,13,10,5,0.8,100,IND,100,0.01
MSSA_Inner,Case: 0014,3608.85351800919,131973.296343491,29592.4069919807,8380.88935151017,70000,24000,-13889.502232242,-9.52230614513436,6,7,1.16666666666667,3.42857142857143,17.1428571428571,58,14,20,5,0.8,100,IND,10,0.1
MSSA_Inner,Case: 0015,73016.1696779728,181559.058731602,30918.4923349505,7640.56639665138,120000,23000,4433.34852552804,2.50293902583094,5,12,2.4,1.91666666666667,19.1666666666667,121,15,10,10,0.8,100,IND,10,0.1
MSSA_Inner,Case: 0016,33890.2783470154,1120740.80863571,63986.5082056536,18754.3004300576,1000000,38000,-27520.3946548584,-2.39670160203909,5,10,2,3.8,19,142,16,20,10,0.8,100,IND,100,0.01
MSSA_Inner,Case: 0017,759.074013948441,445857.193811038,19167.5955883523,4689.59822268533,400000,22000,-11621.6746204232,-2.54037408553316,2,4,2,5.5,55,88,17,10,5,0.65,1,HPB,100,0.01
MSSA_Inner,Case: 0018,3942.22258591652,89499.0794759184,13219.5377721446,6279.54170377376,50000,20000,-11850.6890246625,-11.6928624504896,5,5,1,4,20,63,18,20,5,0.65,1,HPB,10,0.1
MSSA_Inner,Case: 0019,1294.71312904358,142770.271565723,18094.2524952379,4676.01907048537,100000,20000,-9781.11009171233,-6.4116824019834,5,10,2,2,20,66,19,10,10,0.65,1,HPB,10,0.1
MSSA_Inner,Case: 0020,3326.23114800453,878770.24144917,87006.6781143777,24763.5633347925,700000,67000,-119388.775330959,-11.9608973444016,2,7,3.5,9.57142857142857,47.8571428571429,261,20,20,10,0.65,1,HPB,100,0.01
MSSA_Inner,Case: 0021,934.390058040619,73042.6530484327,15566.1840011718,5876.46904726085,50000,1600,4477.89535382473,6.53089940719922,3,5,1.66666666666667,3.2,32,69,21,10,5,0.8,1,HPB,10,0.01
MSSA_Inner,Case: 0022,8502.57882905006,836855.961672661,27395.1734691191,9460.78820354156,600000,200000,-72616.5945141559,-7.9844734203546,6,6,1,3.33333333333333,16.6666666666667,111,22,20,5,0.8,1,HPB,100,0.1
MSSA_Inner,Case: 0023,439.436629056931,1135294.80179175,65989.7657160892,19305.0360756564,900000,150000,-52416.9989642412,-4.41327592526044,6,9,1.5,1.66666666666667,16.6666666666667,307,23,10,10,0.8,1,HPB,100,0.1
MSSA_Inner,Case: 0024,163452.041195869,151580.199060653,18371.6773519308,8508.52170872229,110000,14700,11899.37567077,8.5189758923141,3,11,3.66666666666667,13.3636363636364,66.8181818181818,133,24,20,10,0.8,1,HPB,10,0.01
MSSA_Inner,Case: 0025,404.600131988525,82532.7972833839,14557.7042042834,4975.09307910048,50000,13000,2189.8328206476,2.7256061999844,4,5,1.25,2.6,26,65,25,10,5,0.65,100,HPB,10,0.1
MSSA_Inner,Case: 0026,4205.65199899674,495926.790471232,28995.5785296681,10931.2119415639,400000,56000,-65555.3850430925,-11.675416941427,2,4,2,14,70,91,26,20,5,0.65,100,HPB,100,0.01
MSSA_Inner,Case: 0027,1260.11487102509,850871.068031434,100677.052369942,24194.0156614912,700000,26000,-120407.712096132,-12.3968230913392,3,7,2.33333333333333,3.71428571428571,37.1428571428571,299,27,10,10,0.65,100,HPB,100,0.01
MSSA_Inner,Case: 0028,2398.62794399261,173089.094649301,29499.0520505567,9590.04259874425,110000,24000,-17232.5998009128,-9.05445900463056,9,11,1.22222222222222,2.18181818181818,10.9090909090909,99,28,20,10,0.65,100,HPB,10,0.1
MSSA_Inner,Case: 0029,630.042624950409,684365.878165435,51409.507956293,12956.3702091419,500000,120000,3109.0784936219,0.456373939330904,4,5,1.25,2.4,24,183,29,10,5,0.8,100,HPB,100,0.1
MSSA_Inner,Case: 0030,12937.5784580708,91317.2305982742,16910.9239498506,7006.30664842365,60000,7400,2488.16359461599,2.80106915286358,2,6,3,12.3333333333333,61.6666666666667,89,30,20,5,0.8,100,HPB,10,0.01
MSSA_Inner,Case: 0031,6902.62857699394,144352.093074399,24657.0157172959,6495.07735710276,110000,3200,5441.74768935479,3.91745314164389,4,11,2.75,2.90909090909091,29.0909090909091,120,31,10,10,0.8,100,HPB,10,0.01
MSSA_Inner,Case: 0032,2123.98217988014,1353662.6578811,98591.6872255506,25070.9706555444,1000000,230000,-157953.046447312,-10.4492858862887,8,10,1.25,2.3,11.5,288,32,20,10,0.8,100,HPB,100,0.1
MSSA_Inner,Case: 0033,41648.5373289585,141495.953631696,25496.4789708515,7999.47466084426,100000,8000,3902.75059326427,2.83644141358798,3,10,3.33333333333333,8,40,98,33,20,10,0.8,100,HPB,10,0.01
MSSA_Inner,Case: 0034,494.065450906754,1201087.60790145,72603.2208553264,18484.3870461222,900000,210000,-58824.11234732,-4.66890746406464,4,9,2.25,2.33333333333333,23.3333333333333,211,34,10,10,0.8,100,HPB,100,0.1
MSSA_Inner,Case: 0035,3862.41254496574,777349.356359667,61478.1185821528,15871.2377775147,500000,200000,-104201.434461585,-11.8202417315639,5,5,1,4,20,190,35,20,5,0.8,100,HPB,100,0.1
MSSA_Inner,Case: 0036,990.017609119415,74453.2817851328,15077.6538633822,4375.62792175059,50000,5000,3484.31076941284,4.9096256005192,1,5,5,10,100,41,36,10,5,0.8,100,HPB,10,0.01
MSSA_Inner,Case: 0037,7293.30846190453,880806.995830472,37790.020742101,10016.9750883713,800000,33000,-204888.544596436,-18.8716391444209,5,8,1.6,4.125,20.625,140,37,20,10,0.65,100,HPB,100,0.01
MSSA_Inner,Case: 0038,864.122196912765,144903.175979547,25776.6054899865,7126.57048956056,90000,22000,-7235.04821798703,-4.75557556698779,4,9,2.25,2.44444444444444,24.4444444444444,81,38,10,10,0.65,100,HPB,10,0.1
MSSA_Inner,Case: 0039,3575.32709908485,108755.213838956,18863.7211173313,7891.49272162455,60000,22000,-10368.7427974891,-8.70416252973661,5,6,1.2,3.66666666666667,18.3333333333333,51,39,20,5,0.65,100,HPB,10,0.1
MSSA_Inner,Case: 0040,615.955449819565,478073.04903586,48633.6857778656,13439.3632579948,400000,16000,-16305.0558822772,-3.29809425621248,2,4,2,4,40,91,40,10,5,0.65,100,HPB,100,0.01
MSSA_Inner,Case: 0041,2772.06791496277,1397077.04153506,36565.6247211805,10511.4168138838,1100000,250000,-153010.221598249,-9.8710714704511,8,11,1.375,2.27272727272727,11.3636363636364,155,41,20,10,0.8,1,HPB,100,0.1
MSSA_Inner,Case: 0042,4948.62830686569,131152.265094732,21622.829389582,6529.43570514992,100000,3000,5001.26043335922,3.96450305471931,3,10,3.33333333333333,3,30,106,42,10,10,0.8,1,HPB,10,0.01
MSSA_Inner,Case: 0043,18309.0872380734,85443.2487840563,8071.54283055797,5371.70595349831,60000,12000,6586.70431547028,8.352768130861,1,6,6,20,100,106,43,20,5,0.8,1,HPB,10,0.01
MSSA_Inner,Case: 0044,489.970541000366,654353.253938441,27316.1725651357,7037.08137330494,500000,120000,-42514.0304917971,-6.10073559796351,4,5,1.25,2.4,24,128,44,10,5,0.8,1,HPB,100,0.1
MSSA_Inner,Case: 0045,3934.27590990067,155174.339214719,23291.944798305,6882.39441641391,100000,25000,-27469.7279185049,-15.0400329721458,8,10,1.25,2.5,12.5,98,45,20,10,0.65,1,HPB,10,0.1
MSSA_Inner,Case: 0046,922.23362493515,847222.049262959,21301.9727890503,5920.0764739087,800000,20000,-101552.039055176,-10.7035004755657,3,8,2.66666666666667,2.5,25,149,46,10,10,0.65,1,HPB,100,0.01
MSSA_Inner,Case: 0047,2753.98987317085,490139.325617493,27311.7848515945,8827.54076589863,400000,54000,-66627.7213800465,-11.9668938273822,2,4,2,13.5,67.5,96,47,20,5,0.65,1,HPB,100,0.01
MSSA_Inner,Case: 0048,246.36014008522,84117.4189993865,8903.29615945487,3214.12283993165,60000,12000,2294.60885422537,2.80436329448295,5,6,1.2,2,20,49,48,10,5,0.65,1,HPB,10,0.1
MSSA_Inner,Case: 0049,3109.3382089138,199580.787679853,44646.3853656162,12934.4023142368,110000,32000,-16151.9816183571,-7.48703206791455,7,11,1.57142857142857,2.90909090909091,14.5454545454545,113,49,20,10,0.8,100,IND,10,0.1
MSSA_Inner,Case: 0050,179470.500095844,1106864.44815196,48384.0518041637,13480.3963477943,1000000,45000,108973.531407642,10.9203851422132,3,10,3.33333333333333,4.5,45,197,50,10,10,0.8,100,IND,100,0.01
MSSA_Inner,Case: 0051,3313.84108805656,609630.909099611,39919.4960696956,14711.4130299153,500000,55000,22804.0063584539,3.88598516051887,2,5,2.5,11,55,88,51,20,5,0.8,100,IND,100,0.01
MSSA_Inner,Case: 0052,423.950839996338,115743.825159971,32514.1517806757,10229.673379295,60000,13000,2221.20782887982,1.95662140382266,4,6,1.5,2.16666666666667,21.6666666666667,46,52,10,5,0.8,100,IND,10,0.1
MSSA_Inner,Case: 0053,2361.24551200867,1116539.22160647,75052.9316398412,21486.2899666265,800000,220000,-299857.119273905,-21.1704245922809,7,8,1.14285714285714,2.75,13.75,203,53,20,10,0.65,100,IND,100,0.1
MSSA_Inner,Case: 0054,2303.61282896996,122442.381842604,22830.5551253475,6811.82671725627,90000,2800,516.250231426675,0.42341229448089,3,9,3,3.11111111111111,31.1111111111111,202,54,10,10,0.65,100,IND,10,0.01
MSSA_Inner,Case: 0055,13836.4846138954,96342.3517346719,17503.6259796814,6838.72575499053,60000,12000,6819.86743982503,7.61804980452,1,6,6,20,100,145,55,20,5,0.65,100,IND,10,0.01
MSSA_Inner,Case: 0056,751.58709692955,625795.886300876,76504.0352710034,19291.8510298722,400000,130000,-96528.8794962434,-13.3636397458585,3,4,1.33333333333333,3.25,32.5,158,56,10,5,0.65,100,IND,100,0.1
MSSA_Inner,Case: 0057,13442.7196321487,1066847.77165862,61177.3132113621,18670.4584472562,900000,87000,-47033.791494681,-4.22251279225168,2,9,4.5,9.66666666666667,48.3333333333333,196,57,20,10,0.8,1,IND,100,0.01
MSSA_Inner,Case: 0058,1701.96860003471,172130.204989359,37086.8589331375,11043.3460562212,100000,24000,810.135498898482,0.47287833895234,4,10,2.5,2.4,24,88,58,10,10,0.8,1,IND,10,0.1
MSSA_Inner,Case: 0059,4578.60927677155,125732.628778115,25693.0678043562,7039.56097375875,70000,23000,-3912.20393119723,-3.0176319791851,6,7,1.16666666666667,3.28571428571429,16.4285714285714,89,59,20,5,0.8,1,IND,10,0.1
MSSA_Inner,Case: 0060,774.444535970688,551448.123705695,28047.1034628387,8401.02024285585,500000,15000,-341.313497620984,-0.061855750510719,3,5,1.66666666666667,3,30,71,60,10,5,0.8,1,IND,100,0.01
MSSA_Inner,Case: 0061,209303.76425004,137686.316967037,24669.9007811559,6016.41618588075,100000,7000,2659.19811525231,1.96938077170353,4,10,2.5,7,35,198,61,20,10,0.65,1,IND,10,0.01
MSSA_Inner,Case: 0062,504.721956968308,1025287.16577215,34570.7073622948,10716.458409855,800000,180000,-177161.620942459,-14.7334026113918,4,8,2,2.25,22.5,107,62,10,10,0.65,1,IND,100,0.1
MSSA_Inner,Case: 0063,4192.0372800827,734517.420613821,26148.5832785627,8368.83733525826,500000,200000,-75600.2640607206,-9.33201008827407,5,5,1,4,20,89,63,20,5,0.65,1,IND,100,0.1
MSSA_Inner,Case: 0064,3444.16622209549,80402.3779634047,13125.1045689114,3677.27339449326,60000,3600,7968.99511365742,11.0018265061401,2,6,3,6,60,114,64,10,5,0.65,1,IND,10,0.01
MSSA_Inner,Case: 0065,296.604573011398,93985.1649233998,17411.2995343803,4573.86538901955,60000,12000,6545.22635763812,7.48539679349797,5,6,1.2,2,20,40,65,10,5,0.65,1,IND,10,0.1
MSSA_Inner,Case: 0066,5119.49449014664,168035.351027748,29157.7384237157,8877.61260403252,100000,30000,-20735.3290348302,-10.9844013000092,6,10,1.66666666666667,3,15,90,66,20,10,0.65,1,IND,10,0.1
MSSA_Inner,Case: 0067,1070.0751209259,78561.3455605369,18024.0193859125,5537.32617462438,50000,5000,1952.28650239609,2.54837551380764,1,5,5,10,100,42,67,10,5,0.8,1,IND,10,0.01
MSSA_Inner,Case: 0068,198285.419555187,162724.931827322,31415.875409205,11309.0564181172,100000,20000,10627.2476357341,6.9871199500629,1,10,10,20,100,146,68,20,10,0.8,1,IND,10,0.01
MSSA_Inner,Case: 0069,1601.03208303452,118760.129251995,21307.9904643871,7452.13878760767,70000,20000,-6290.56227981711,-5.03040983041413,7,7,1,2.85714285714286,14.2857142857143,49,69,20,5,0.65,100,IND,10,0.1
MSSA_Inner,Case: 0070,1952.03224277496,162125.520336276,36918.5117508951,9207.00858538094,90000,26000,3844.90778124949,2.42917165860273,4,9,2.25,2.88888888888889,28.8888888888889,173,70,10,10,0.65,100,IND,10,0.1
MSSA_Inner,Case: 0071,8332.91833496094,97292.8943237359,18467.435750947,6825.4585727889,60000,12000,2545.82356909073,2.68696810235257,1,6,6,20,100,65,71,20,5,0.8,100,IND,10,0.01
MSSA_Inner,Case: 0072,58163.7815279961,144388.721882967,25856.4191051921,8532.30277777492,100000,10000,7064.51009355823,5.14440243384895,1,10,10,10,100,94,72,10,10,0.8,100,IND,10,0.01
MSSA_Inner,Case: 0073,1500.4342880249,61866.4795479469,6844.48363188534,2221.99591606154,50000,2800,1076.19738236341,1.77034444326482,2,5,2.5,5.6,56,336,73,10,5,0.65,1,HPB,10,0.01
MSSA_Inner,Case: 0074,193455.940257788,125019.980753547,14933.729173477,7086.25158007019,90000,13000,659.72697451101,0.530496645401847,2,9,4.5,14.4444444444444,72.2222222222222,139,74,20,10,0.65,1,HPB,10,0.01
MSSA_Inner,Case: 0075,436.416919946671,88630.6894266693,11253.253468588,3377.43595808128,60000,14000,1245.83301136833,1.42568525311462,4,6,1.5,2.33333333333333,23.3333333333333,58,75,10,5,0.8,1,HPB,10,0.1
MSSA_Inner,Case: 0076,3795.59570217133,172431.474063384,22951.9768110223,7479.49725236137,110000,32000,-16420.4558137284,-8.69488377715458,7,11,1.57142857142857,2.90909090909091,14.5454545454545,118,76,20,10,0.8,1,HPB,10,0.1
MSSA_Inner,Case: 0077,4447.98219299316,76736.8279191111,13964.9826714095,5371.84524770159,50000,7400,4347.6059156939,6.00587462521516,2,5,2.5,14.8,74,112,77,20,5,0.65,100,HPB,10,0.01
MSSA_Inner,Case: 0078,28420.6035299301,112985.489447162,18985.6787274443,5999.81071971786,80000,8000,2206.51230801994,1.99181502213049,1,8,8,10,100,123,78,10,10,0.65,100,HPB,10,0.01
MSSA_Inner,Case: 0079,2829.99654006958,129091.527970127,22576.9952551653,6514.53271496224,80000,20000,-9538.83380436023,-6.88076816814285,8,8,1,2.5,12.5,67,79,20,5,0.8,100,HPB,10,0.1
MSSA_Inner,Case: 0080,795.187856912613,164064.461002335,23523.4912381703,6540.96976416465,110000,24000,8251.81360859273,5.29598447020812,5,11,2.2,2.18181818181818,21.8181818181818,83,80,10,10,0.8,100,HPB,10,0.1
MSSA_Inner,Case: 0081,511.46888589859,474897.114550579,48396.3609565043,11500.753594075,400000,15000,12725.4273043521,2.75339828369288,3,4,1.33333333333333,3.75,37.5,113,81,10,5,0.65,1,IND,100,0.01
MSSA_Inner,Case: 0082,22467.1143770218,918077.701300044,46772.0707631138,14305.6305369304,800000,57000,-171720.227220996,-15.7570704372724,3,8,2.66666666666667,7.125,35.625,103,82,20,10,0.65,1,IND,100,0.01
MSSA_Inner,Case: 0083,505.594529151917,698102.211458925,76416.0623019703,21686.1491569544,500000,100000,-15536.0029336136,-2.17701387345661,5,5,1,2,20,164,83,10,5,0.8,1,IND,100,0.1
MSSA_Inner,Case: 0084,3146.25089693069,1339302.78357117,95240.614683506,24062.1688876651,1000000,220000,-249411.002428915,-15.6989260511711,9,10,1.11111111111111,2.2,11,302,84,20,10,0.8,1,IND,100,0.1
MSSA_Inner,Case: 0085,3689.66155099869,503471.832602534,48245.4570510069,15226.3755515273,400000,40000,-69316.3370750775,-12.1015657697839,2,4,2,10,50,113,85,20,5,0.65,100,IND,100,0.01
MSSA_Inner,Case: 0086,1904.38427901268,891302.256848885,57429.6297289095,14872.6271199759,800000,19000,-87594.5671288362,-8.94829413920233,4,8,2,2.375,23.75,112,86,10,10,0.65,100,IND,100,0.01
MSSA_Inner,Case: 0087,2382.65965294838,851803.943436249,40300.9184195919,11503.0250166575,600000,200000,-48900.1903039652,-5.42910690338513,6,6,1,3.33333333333333,16.6666666666667,95,87,20,5,0.8,100,IND,100,0.1
MSSA_Inner,Case: 0088,1086.12849283218,1223011.35482003,96347.1472435869,26664.2075764451,900000,200000,-40290.5884471103,-3.18930788176507,4,9,2.25,2.22222222222222,22.2222222222222,182,88,10,10,0.8,100,IND,100,0.1
MSSA_Inner,Case: 0089,278.795741081238,633963.246478761,25979.4836170303,7983.76286173056,500000,100000,-28256.5767266803,-4.26694818495553,5,5,1,2,20,116,89,10,5,0.65,1,HPB,100,0.1
MSSA_Inner,Case: 0090,3423.01108193398,1101850.48633141,63196.4749914463,18654.0113399643,800000,220000,-415328.658883334,-27.3750572035808,7,8,1.14285714285714,2.75,13.75,277,90,20,10,0.65,1,HPB,100,0.1
MSSA_Inner,Case: 0091,654.298414945602,532690.147466547,13631.6870618248,3058.46040472166,500000,16000,-335.54429782473,-0.062950867661565,3,5,1.66666666666667,3.2,32,75,91,10,5,0.8,1,HPB,100,0.01
MSSA_Inner,Case: 0092,18042.494987011,1105588.44708204,55788.3407111458,15800.1063708991,1000000,34000,3289.08324310067,0.298383846620929,6,10,1.66666666666667,3.4,17,229,92,20,10,0.8,1,HPB,100,0.01
MSSA_Inner,Case: 0093,5597.93206715584,738333.224906632,28952.0744097978,9381.15049683368,500000,200000,-130803.438269679,-15.0498125106873,5,5,1,4,20,93,93,20,5,0.65,100,HPB,100,0.1
MSSA_Inner,Case: 0094,626.715991973877,1009961.79920713,39384.3873938887,10577.4118132432,800000,160000,-74960.7299939147,-6.90931637755895,4,8,2,2,20,116,94,10,10,0.65,100,HPB,100,0.1
MSSA_Inner,Case: 0095,1396.57524394989,611253.078352118,51377.6652349003,15875.4131172173,500000,44000,6049.50323021656,0.999581542293114,2,5,2.5,8.8,44,187,95,20,5,0.8,100,HPB,100,0.01
MSSA_Inner,Case: 0096,3276.21182799339,1002599.76682135,63956.5406867472,16643.2261345995,900000,22000,5659.72333729861,0.567709500113902,4,9,2.25,2.44444444444444,24.4444444444444,212,96,10,10,0.8,100,HPB,100,0.01
MSSA_Inner,Case: 0097,11895.3641839027,96557.3152662384,18068.9916447894,6488.32362144897,60000,12000,3135.30798484031,3.35607002683682,1,6,6,20,100,83,97,20,5,0.8,1,IND,10,0.01
MSSA_Inner,Case: 0098,6208.04779791832,137449.185005236,26097.515483102,7951.66952213406,100000,3400,3502.95055295236,2.61519151118819,3,10,3.33333333333333,3.4,34,95,98,10,10,0.8,1,IND,10,0.01
MSSA_Inner,Case: 0099,5995.06766200066,82257.768733183,11095.4865841673,5162.28214901571,60000,6000,2418.4296973794,3.0291203892543,1,6,6,10,100,95,99,10,5,0.8,100,IND,10,0.01
MSSA_Inner,Case: 0100,330933.938467026,178303.87820135,37713.437450984,11490.4407503656,110000,19100,7581.32179823989,4.44072649681914,2,11,5.5,17.3636363636364,86.8181818181818,196,100,20,10,0.8,100,IND,10,0.01
MSSA_Inner,Case: 0101,3333.34563612938,75112.3218539419,8433.46188348749,6678.85997045441,50000,10000,6354.11786358154,9.24125049059218,1,5,5,20,100,129,101,20,5,0.65,1,HPB,10,0.01
MSSA_Inner,Case: 0102,3601.90079808235,102505.159819059,14339.8504154613,4165.30940359728,80000,4000,-3425.92740172306,-3.23410954386104,2,8,4,5,50,70,102,10,10,0.65,1,HPB,10,0.01
MSSA_Inner,Case: 0103,695.790797948837,66862.2170063221,10644.0719803324,4018.1450259897,50000,2200,1562.29534903444,2.39249191941425,3,5,1.66666666666667,4.4,44,42,103,10,5,0.65,100,HPB,10,0.01
MSSA_Inner,Case: 0104,25526.5597319603,120886.796305918,25554.9348759201,7331.8614299975,80000,8000,-6071.66203329677,-4.78240056843962,2,8,4,10,50,84,104,20,10,0.65,100,HPB,10,0.01
MSSA_Inner,Case: 0105,2042.82630109787,543797.959453557,44434.995740022,19362.9637135353,400000,80000,-27132.3814508687,-4.75231030950073,1,4,4,20,100,132,105,20,5,0.65,1,IND,100,0.01
MSSA_Inner,Case: 0106,1468.17529511452,868423.933325083,33646.7930362541,9777.14028882861,800000,25000,-98601.6491381454,-10.1963847623333,3,8,2.66666666666667,3.125,31.25,79,106,10,10,0.65,1,IND,100,0.01
MSSA_Inner,Case: 0107,826.032061100006,494832.074767843,41143.4136162447,13688.6611515987,400000,40000,12621.5430590546,2.61743413490538,1,4,4,10,100,92,107,10,5,0.65,100,IND,100,0.01
MSSA_Inner,Case: 0108,19788.8479189873,961922.853244282,77701.0248510783,24221.8283932034,800000,60000,-148093.339565365,-13.3415476751303,4,8,2,7.5,37.5,124,108,20,10,0.65,100,IND,100,0.01
MSSA_Inner,Case: 0109,3019.99886083603,596548.649960121,29353.8327224053,9194.8172377156,500000,58000,17733.0948859593,3.06368664948668,2,5,2.5,11.6,58,107,109,20,5,0.8,1,HPB,100,0.01
MSSA_Inner,Case: 0110,15457.0622229576,1015147.29887206,48724.2615812342,14423.037290825,900000,52000,6513.89789289131,0.645814216202607,2,9,4.5,5.77777777777778,57.7777777777778,172,110,10,10,0.8,1,HPB,100,0.01
MSSA_Inner,Case: 0111,690.672557115555,558669.057461048,27333.9585814023,8335.09887964625,500000,23000,9832.00323296152,1.79142482403812,2,5,2.5,4.6,46,68,111,10,5,0.8,100,HPB,100,0.01
MSSA_Inner,Case: 0112,11726.9696600437,1027968.69140505,52852.9169527702,14115.7744522843,900000,61000,-66498.7807063515,-6.07590288435567,3,9,3,6.77777777777778,33.8888888888889,162,112,20,10,0.8,100,HPB,100,0.01
MSSA_Inner,Case: 0113,3484.1025390625,114844.80828927,23268.3858208441,8576.42246842591,60000,23000,1974.12830687873,1.74901782038233,5,6,1.2,3.83333333333333,19.1666666666667,50,113,20,5,0.65,1,IND,10,0.1
MSSA_Inner,Case: 0114,445.797585010529,162934.57551491,34912.3083490536,10022.2671658561,100000,18000,-2509.89225941378,-1.51706025180451,6,10,1.66666666666667,1.8,18,63,114,10,10,0.65,1,IND,10,0.1
MSSA_Inner,Case: 0115,1233.60193920136,94955.2348680145,16476.4395273629,5478.79534065157,60000,13000,2147.76434597038,2.31421493753591,4,6,1.5,2.16666666666667,21.6666666666667,143,115,10,5,0.65,100,IND,10,0.1
MSSA_Inner,Case: 0116,2003.32329797745,188504.797651727,37916.9547423387,10587.8429093883,110000,30000,-15943.4195745123,-7.79826784054053,7,11,1.57142857142857,2.72727272727273,13.6363636363636,83,116,20,10,0.65,100,IND,10,0.1
MSSA_Inner,Case: 0117,4201.68207216263,111607.318696385,15882.8324822402,5724.48621414506,70000,20000,-29901.4527242477,-21.1304588571164,7,7,1,2.85714285714286,14.2857142857143,77,117,20,5,0.8,1,HPB,10,0.1
