case_id,running_time,total_cost,holding_cost,penalty_cost,machine_cost,skill_cost,best_cluster,bestS,bestEBO,bestServerAssignment,GAP,GAPoolingPercentGAP,num_clusters,num_used_servers,avg_num_servers_per_cluster,avg_num_skills_per_server,avg_cross_training_perf,total_stock
Case: 0071,8332.91833496094,97292.8943237359,18467.435750947,6825.4585727889,60000,12000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[3, 3, 3, 3, 2, 2, 1, 17, 4, 1, 1, 1, 4, 2, 2, 3, 4, 3, 3, 3]]","[[0.012821290978521893, 0.044290225267333054, 0.01306701052408683, 0.0021134720941047343, 0.016611376297137468, 0.01182899441297757, 0.02247767200161039, 0.035862872729009676, 0.018194872398333083, 0.03423663156021405, 0.0010386718373977268, 0.0011896804167820256, 0.011174695230395689, 0.017297900695266, 0.004632575056479491, 0.039173485808170525, 0.027171006319217407, 0.03203926176415373, 0.046970555450743315, 0.04655993454582441]]",[6],2545.82356909073,2.68696810235257,1,6,6,20,100,65
Case: 0072,58163.7815279961,144388.721882967,25856.4191051921,8532.30277777492,100000,10000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[18, 3, 11, 3, 5, 21, 3, 7, 14, 9]]","[[0.17892164012121084, 0.001834533695714296, 0.013888001537499388, 0.017677896388088074, 0.016968046792213413, 0.06515406285756138, 0.006254542295448374, 0.07720632109450687, 0.01160503215104604, 0.10905938981144087]]",[10],7064.51009355823,5.14440243384895,1,10,10,10,100,94
Case: 0073,1500.4342880249,61866.4795479469,6844.48363188534,2221.99591606154,50000,2800,"[[1, 2, 4, 5, 7, 10], [3, 6, 8, 9]]","[[23, 126, 60, 73, 19, 30], [1, 1, 2, 1]]","[[0.03349705226537476, 0.08249777405477621, 0.09861203630794542, 0.11591303138673101, 0.07017059653212662, 0.048520373123196216], [0.017073639152649252, 0.009776946727066005, 0.020373990808486942, 0.003454003159997622]]","[4, 1]",1076.19738236341,1.77034444326482,2,5,2.5,5.6,56,336
Case: 0074,193455.940257788,125019.980753547,14933.729173477,7086.25158007019,90000,13000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 20], [18, 19]]","[[7, 6, 2, 16, 6, 13, 7, 9, 3, 5, 1, 4, 10, 4, 12, 17, 3, 3], [7, 4]]","[[0.08270151970430552, 0.056914741473119354, 0.026767821019268452, 0.024087827730917975, 0.026063526573475593, 0.060310246266200504, 0.04227926909947443, 0.10091230067260117, 0.05042156026049921, 0.12791147278354675, 0.0038052256902824134, 0.17627675505464666, 0.022101200386597252, 0.07355833179103871, 0.12309431297754078, 0.025765946543826735, 0.04141459076144348, 0.019676905489925928], [0.015903535462621476, 0.003643511440082451]]","[7, 2]",659.72697451101,0.530496645401847,2,9,4.5,14.4444444444444,72.2222222222222,139
Case: 0075,436.416919946671,88630.6894266693,11253.253468588,3377.43595808128,60000,14000,"[[9, 10], [1, 2, 7, 8], [4, 5], [3, 6]]","[[3, 8], [1, 0, 2, 1], [15, 12], [8, 8]]","[[0.026187794516027194, 0.028793282892658624], [0.017808876491149605, 0.03150692746772284, 0.012337130760238478, 0.014086351075042709], [0.01409236820894191, 0.02725757331609028], [0.020634643829771163, 0.013732748272919763]]","[1, 1, 2, 2]",1245.83301136833,1.42568525311462,4,6,1.5,2.33333333333333,23.3333333333333,58
Case: 0076,3795.59570217133,172431.474063384,22951.9768110223,7479.49725236137,110000,32000,"[[1, 8, 9, 19, 20], [4, 7, 11], [3, 10, 13], [6], [14, 15, 17], [2, 18], [5, 12, 16]]","[[0, 1, 4, 0, 2], [25, 10, 6], [5, 4, 14], [4], [5, 2, 11], [4, 10], [1, 1, 9]]","[[0.05414722296302816, 0.012961895398032974, 0.01677084623033582, 0.05732176697135825, 0.03530951351198285], [0.014575190085417501, 0.024858207875746264, 0.03197867541538628], [0.02290803956381277, 0.02679758913183465, 0.019549360557475283], [0.028669616542553907], [0.011732319159116442, 0.021149326577379345, 0.02781685013071192], [0.049590788693942164, 0.04166908947826747], [0.006176089815862862, 0.013884756786980135, 0.029815432745102885]]","[1, 3, 2, 1, 2, 1, 1]",-16420.4558137284,-8.69488377715458,7,11,1.57142857142857,2.90909090909091,14.5454545454545,118
Case: 0077,4447.98219299316,76736.8279191111,13964.9826714095,5371.84524770159,50000,7400,"[[1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 18, 19, 20], [6, 17]]","[[5, 4, 3, 1, 2, 4, 13, 3, 5, 8, 16, 6, 4, 16, 5, 2, 2, 4], [8, 1]]","[[0.01408413595504238, 0.0443686720151107, 0.04004019728977897, 0.02114244456069089, 0.01578879525942912, 0.019532396717657063, 0.03611829828595764, 0.09779191377095192, 0.01660655901350226, 0.0877056176274211, 0.08438141423759436, 0.020349356634684956, 0.009797644155295066, 0.08526634225595299, 0.007163267679601343, 0.014640085132342608, 0.00902912792539832, 0.023114021259121667], [0.027263176228100722, 0.02291958854158378]]","[4, 1]",4347.6059156939,6.00587462521516,2,5,2.5,14.8,74,112
Case: 0078,28420.6035299301,112985.489447162,18985.6787274443,5999.81071971786,80000,8000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[10, 12, 22, 6, 12, 5, 6, 7, 19, 24]]","[[0.09363271995913552, 0.201191893189524, 0.03221180765354318, 0.019904572064122363, 0.051755152730922425, 0.05639763934305876, 0.047468878167263244, 0.02105988662244056, 0.03238973593792263, 0.08887864466974324]]",[8],2206.51230801994,1.99181502213049,1,8,8,10,100,123
Case: 0079,2829.99654006958,129091.527970127,22576.9952551653,6514.53271496224,80000,20000,"[[2, 4, 11, 15, 16], [8], [19, 20], [1, 6, 18], [9, 12, 17], [3, 10], [13], [5, 7, 14]]","[[1, 1, 1, 1, 1], [11], [3, 7], [3, 2, 5], [1, 1, 5], [7, 3], [2], [2, 3, 7]]","[[0.02064150776211465, 0.004832104723223897, 0.006069247793828993, 0.003317458148000803, 0.011941004700933476], [0.015032072350705713], [0.0067420147871377276, 0.01363001178792785], [0.015421055704649779, 0.005824852402457109, 0.019859023026486938], [0.021778264521298232, 0.025424947492187298, 0.010852524463997116], [0.014422563357445742, 0.01541040109895939], [0.0037636373268972317], [0.02007222164585243, 0.02154967703638956, 0.01466537049058858]]","[1, 1, 1, 1, 1, 1, 1, 1]",-9538.83380436023,-6.88076816814285,8,8,1,2.5,12.5,67
Case: 0080,795.187856912613,164064.461002335,23523.4912381703,6540.96976416465,110000,24000,"[[8], [3], [4, 7], [2, 6, 10], [1, 5, 9]]","[[17], [16], [13, 11], [3, 2, 2], [10, 2, 7]]","[[0.03324158072173493], [0.045414072413718205], [0.022679243745049517, 0.022992894142256616], [0.021286357763690738, 0.04615606105998704, 0.03446462374111676], [0.037488764448860616, 0.02245458835467868, 0.02152741126194771]]","[2, 1, 3, 2, 3]",8251.81360859273,5.29598447020812,5,11,2.2,2.18181818181818,21.8181818181818,83
Case: 0081,511.46888589859,474897.114550579,48396.3609565043,11500.753594075,400000,15000,"[[3, 5, 8, 9, 10], [2, 7], [1, 4, 6]]","[[6, 5, 4, 5, 5], [64, 3], [5, 2, 14]]","[[0.04586905142936306, 0.02349024933553488, 0.015264704836865477, 0.025855787946784992, 0.028543351674325826], [0.07898729780019946, 0.02544458417660954], [0.020952673538182007, 0.009039584223521439, 0.040704891232121364]]","[2, 1, 1]",12725.4273043521,2.75339828369288,3,4,1.33333333333333,3.75,37.5,113
Case: 0082,22467.1143770218,918077.701300044,46772.0707631138,14305.6305369304,800000,57000,"[[1, 4, 5, 7, 8, 9, 10, 11, 14, 18, 19, 20], [12, 13, 17], [2, 3, 6, 15, 16]]","[[4, 3, 6, 3, 4, 2, 6, 4, 2, 3, 3, 6], [13, 5, 6], [13, 2, 3, 13, 2]]","[[0.0063958725955810735, 0.01197042070620755, 0.056019234286676, 0.002946374666682859, 0.05877027797560713, 0.01310697611671152, 0.005446608709753114, 0.015292766934505847, 0.012736337340053019, 0.039627316655688215, 0.012409123807873831, 0.015939163294526573], [0.007142532702373776, 0.062140345568193055, 0.004514417547210528], [0.06485770537356633, 0.020877385426304358, 0.03074290541816136, 0.035805150435417106, 0.02931029029356611]]","[3, 2, 3]",-171720.227220996,-15.7570704372724,3,8,2.66666666666667,7.125,35.625,103
Case: 0083,505.594529151917,698102.211458925,76416.0623019703,21686.1491569544,500000,100000,"[[1], [2, 7], [4, 6], [9, 10], [3, 5, 8]]","[[32], [8, 29], [36, 4], [12, 16], [10, 12, 5]]","[[0.2644840414233782], [0.05352541673910955, 0.009157363460714408], [0.09974916857915805, 0.022425228110159345], [0.06687204418396367, 0.09913100102955151], [0.06855711448223377, 0.08848333307683531, 0.02816185154133855]]","[1, 1, 1, 1, 1]",-15536.0029336136,-2.17701387345661,5,5,1,2,20,164
Case: 0084,3146.25089693069,1339302.78357117,95240.614683506,24062.1688876651,1000000,220000,"[[4, 6, 7, 14, 19, 20], [5, 13], [12, 18], [8, 17], [1, 9, 10, 16], [3], [11], [2], [15]]","[[3, 2, 8, 5, 2, 1], [6, 10], [11, 71], [12, 3], [6, 5, 3, 4], [26], [87], [30], [7]]","[[0.012554573019380665, 0.0006172192466950865, 0.07616566628338947, 0.007070178469690705, 0.007343100195926129, 0.01901371758529942], [0.00982819633595696, 0.08454981634007781], [0.06851690375399538, 0.0746007778416775], [0.0778461096154181, 0.03227508682364803], [0.008647775143513893, 0.06569992403576144, 0.006346483706331953, 0.03098504413213759], [0.0488107513863747], [0.016854894125563187], [0.14677255991367075], [0.002867436235665057]]","[1, 1, 2, 1, 1, 1, 1, 1, 1]",-249411.002428915,-15.6989260511711,9,10,1.11111111111111,2.2,11,302
Case: 0085,3689.66155099869,503471.832602534,48245.4570510069,15226.3755515273,400000,40000,"[[1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15], [8, 12, 16, 17, 18, 19, 20]]","[[5, 2, 2, 2, 3, 2, 6, 6, 2, 4, 4, 4, 1], [15, 2, 38, 2, 4, 4, 5]]","[[0.04393921730027632, 0.0059955579696341155, 0.035318325998839536, 0.011712224669645884, 0.00836413609214791, 0.008701165586856626, 0.07936402431061226, 0.014808698071588381, 0.026011950023800582, 0.009223658784830287, 0.015520288125706421, 0.0362227817810831, 0.01808994744490146], [0.023126304363202947, 0.008718676731793058, 0.07316243530565623, 0.019741951585600298, 0.009048900090555343, 0.01755261447904999, 0.021033547672653755]]","[2, 2]",-69316.3370750775,-12.1015657697839,2,4,2,10,50,113
Case: 0086,1904.38427901268,891302.256848885,57429.6297289095,14872.6271199759,800000,19000,"[[6, 10], [1, 2, 3, 4], [7], [5, 8, 9]]","[[20, 13], [6, 13, 8, 6], [27], [2, 10, 7]]","[[0.0141831625448195, 0.06799167806041327], [0.006220930051710763, 0.10075616583242114, 0.02010645202942626, 0.05750920993152593], [0.08631579403787111], [0.0052524761701092555, 0.03307264211178701, 0.053450137606259]]","[3, 2, 2, 1]",-87594.5671288362,-8.94829413920233,4,8,2,2.375,23.75,112
Case: 0087,2382.65965294838,851803.943436249,40300.9184195919,11503.0250166575,600000,200000,"[[2, 7, 18], [6, 8, 9, 10, 16, 19, 20], [17], [4, 5, 11, 14, 15], [12, 13], [1, 3]]","[[1, 3, 5], [2, 1, 1, 2, 3, 2, 2], [17], [5, 1, 1, 2, 2], [15, 3], [19, 8]]","[[0.019250422612126034, 0.0051455233766084345, 0.03482940066918001], [0.028727931048745856, 0.006467123063878425, 0.014850231296699306, 0.02036083620100556, 0.015513097557949357, 0.008666831798900397, 0.006646592861351844], [0.11360245894039574], [0.033615834350711665, 0.022805679435537896, 0.0018733847033082464, 0.003379685210007477, 0.006596343484952518], [0.027699316554899017, 0.008845664478491697], [0.04076093314949706, 0.02787438528245332]]","[1, 1, 1, 1, 1, 1]",-48900.1903039652,-5.42910690338513,6,6,1,3.33333333333333,16.6666666666667,95
Case: 0088,1086.12849283218,1223011.35482003,96347.1472435869,26664.2075764451,900000,200000,"[[1, 7], [3, 10], [6, 8], [2, 4, 5, 9]]","[[25, 9], [43, 43], [5, 35], [7, 3, 10, 2]]","[[0.03355445455077481, 0.0836211004961432], [0.41375655655486576, 0.15069521995177784], [0.019271433933282983, 0.15057964170306853], [0.07255241164920585, 0.022414466729926988, 0.05398530274391444, 0.024537462588406497]]","[1, 3, 4, 1]",-40290.5884471103,-3.18930788176507,4,9,2.25,2.22222222222222,22.2222222222222,182
Case: 0089,278.795741081238,633963.246478761,25979.4836170303,7983.76286173056,500000,100000,"[[4, 6, 8], [1, 2], [3, 5], [7, 10], [9]]","[[1, 5, 3], [3, 18], [27, 13], [8, 5], [33]]","[[0.047670095932290484, 0.05520012862103381, 0.006713460458635641], [0.008166025966251454, 0.09364753780366179], [0.056274858020882564, 0.023655676103097194], [0.012050399558177218, 0.025107228569197122], [0.015609024898068254]]","[1, 1, 1, 1, 1]",-28256.5767266803,-4.26694818495553,5,5,1,2,20,116
Case: 0090,3423.01108193398,1101850.48633141,63196.4749914463,18654.0113399643,800000,220000,"[[4, 13, 14], [10, 16], [2, 5, 8], [1, 7], [3, 20], [9, 15, 18], [6, 11, 12, 17, 19]]","[[1, 30, 2], [23, 4], [18, 7, 3], [33, 3], [76, 22], [4, 21, 5], [6, 5, 5, 8, 1]]","[[0.021130078761840823, 0.06877009656303812, 0.05440494490223224], [0.02771881732729252, 0.034258986621397904], [0.07693538920680339, 0.0460879688689433, 0.027491953545727282], [0.1787581118717433, 0.019277651399810525], [0.07914096924375, 0.042550897179417624], [0.018735057044006336, 0.07953767173682254, 0.025885875682099935], [0.046035247469078076, 0.01831990314650748, 0.11253820255163324, 0.03256481851079415, 0.03699144293195565]]","[1, 1, 1, 1, 2, 1, 1]",-415328.658883334,-27.3750572035808,7,8,1.14285714285714,2.75,13.75,277
Case: 0091,654.298414945602,532690.147466547,13631.6870618248,3058.46040472166,500000,16000,"[[1, 2, 6, 7], [8, 9], [3, 4, 5, 10]]","[[1, 11, 1, 4], [12, 16], [8, 3, 11, 8]]","[[0.015521915668532456, 0.07804436909098421, 0.01262722532938262, 0.01901345818707487], [0.025277692298861617, 0.012010053757802114], [0.015063633951795058, 0.01822760666385903, 0.03916659993746588, 0.019214532811220916]]","[1, 2, 2]",-335.54429782473,-0.062950867661565,3,5,1.66666666666667,3.2,32,75
Case: 0092,18042.494987011,1105588.44708204,55788.3407111458,15800.1063708991,1000000,34000,"[[2, 5, 10, 12, 14, 15, 18, 20], [1, 7, 9, 16, 19], [17], [3, 4], [6, 13], [8, 11]]","[[2, 3, 0, 6, 4, 3, 2, 3], [4, 14, 11, 12, 2], [20], [2, 28], [36, 10], [36, 31]]","[[0.014601291086203482, 0.014339505279894773, 0.019654998426659177, 0.08407453714531321, 0.06976069976492005, 0.014629111527778635, 0.009759810313109811, 0.026244255902164136], [0.014792480663389732, 0.05752560559569925, 0.015528991438805423, 0.018373382530975712, 0.03295401391690882], [0.026902753936404716], [0.011560705628066104, 0.16167317623565153], [0.03882542193675643, 0.02606013040087619], [0.07759012759367587, 0.018711067381951756]]","[1, 3, 1, 1, 2, 2]",3289.08324310067,0.298383846620929,6,10,1.66666666666667,3.4,17,229
Case: 0093,5597.93206715584,738333.224906632,28952.0744097978,9381.15049683368,500000,200000,"[[15, 17], [3, 11, 14, 16, 19], [4, 8], [2, 5, 6, 7, 10, 12, 13, 18, 20], [1, 9]]","[[1, 13], [1, 4, 1, 2, 3], [8, 2], [1, 1, 1, 1, 1, 2, 2, 1, 1], [35, 12]]","[[0.027035182671720056, 0.026086106684759608], [0.014621281475504422, 0.02307824284355158, 0.005215004222228355, 0.0034041004528706335, 0.008653398722051368], [0.020735612917096247, 0.015539662778794136], [0.01682427122781369, 0.017287862053918027, 0.00820563643003863, 0.014190200435866784, 0.005490926850141809, 0.01771986502454939, 0.006163150015927924, 0.01339234158657187, 0.013623007271353862], [0.06293813340387518, 0.02075870044289921]]","[1, 1, 1, 1, 1]",-130803.438269679,-15.0498125106873,5,5,1,4,20,93
Case: 0094,626.715991973877,1009961.79920713,39384.3873938887,10577.4118132432,800000,160000,"[[3], [1, 2, 6, 8, 9, 10], [5, 7], [4]]","[[30], [5, 4, 1, 6, 2, 1], [19, 27], [21]]","[[0.03042575893853744], [0.03486516053124392, 0.036341371723497065, 0.008362641359752744, 0.08744213053601367, 0.005159928050280953, 0.003103740836520553], [0.027231900777636663, 0.04300955816598159], [0.04593491929539578]]","[3, 1, 3, 1]",-74960.7299939147,-6.90931637755895,4,8,2,2,20,116
Case: 0095,1396.57524394989,611253.078352118,51377.6652349003,15875.4131172173,500000,44000,"[[1, 3, 6, 7, 8, 9, 10, 11, 12, 15, 16, 19], [2, 4, 5, 13, 14, 17, 18, 20]]","[[2, 2, 2, 5, 2, 3, 3, 4, 3, 1, 1, 1], [13, 34, 25, 47, 8, 13, 3, 15]]","[[0.017856562380998274, 0.006748772278260702, 0.005064488648842187, 0.024528972109254726, 0.0505994011589871, 0.01701193737623875, 0.026884499173006095, 0.02417033677589698, 0.019555206841685175, 0.007806655855490262, 0.007702742925910012, 0.015224414688819942], [0.03039370439334547, 0.055828226248884436, 0.07262000958140881, 0.11880006764030542, 0.020592642501535106, 0.058710475511316106, 0.004908011503027409, 0.02998670654176164]]","[1, 4]",6049.50323021656,0.999581542293114,2,5,2.5,8.8,44,187
Case: 0096,3276.21182799339,1002599.76682135,63956.5406867472,16643.2261345995,900000,22000,"[[2, 5, 7, 9, 10], [8], [1, 3], [4, 6]]","[[18, 31, 10, 7, 7], [48], [25, 14], [29, 23]]","[[0.05572770214876116, 0.1425882549062464, 0.1491955268616908, 0.019318946761742326, 0.08450580173107682], [0.06509949821815351], [0.042894667393376995, 0.0675545770117655], [0.04995640133173165, 0.037238863935900444]]","[2, 2, 2, 3]",5659.72333729861,0.567709500113902,4,9,2.25,2.44444444444444,24.4444444444444,212
Case: 0097,11895.3641839027,96557.3152662384,18068.9916447894,6488.32362144897,60000,12000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[7, 3, 5, 5, 2, 3, 3, 1, 2, 3, 4, 4, 5, 9, 3, 7, 2, 3, 9, 3]]","[[0.020477843835543942, 0.03939814305665512, 0.0272771961312282, 0.0069893980822310605, 0.05825058510992687, 0.033537306498971076, 0.01860415602469069, 0.0030961033074244845, 0.010787424486477067, 0.015337773086452, 0.07769250775655408, 0.04354743265438704, 0.045838291815587746, 0.0220666966506228, 0.01899754346010063, 0.02112647607143632, 0.0044195028695581465, 0.05422627170762663, 0.021113699399097862, 0.00647869503934696]]",[6],3135.30798484031,3.35607002683682,1,6,6,20,100,83
Case: 0098,6208.04779791832,137449.185005236,26097.515483102,7951.66952213406,100000,3400,"[[1, 3, 4], [2, 5, 7, 8], [6, 9, 10]]","[[3, 4, 4], [6, 4, 6, 3], [4, 51, 10]]","[[0.01904948654343443, 0.02522804288497351, 0.007638132148649443], [0.029905334843893915, 0.003732162216791911, 0.07515837398587348, 0.039509973888940335], [0.024002994104582853, 0.003313321383022776, 0.093533948416861]]","[1, 4, 5]",3502.95055295236,2.61519151118819,3,10,3.33333333333333,3.4,34,95
Case: 0099,5995.06766200066,82257.768733183,11095.4865841673,5162.28214901571,60000,6000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[5, 5, 3, 2, 3, 3, 42, 15, 7, 10]]","[[0.020255194856676935, 0.11030305989489723, 0.0482555722299836, 0.004180437623571746, 0.07214264195495672, 0.06737387331962036, 0.10645087207053737, 0.1851620201933519, 0.04042051500243978, 0.04958321878568302]]",[6],2418.4296973794,3.0291203892543,1,6,6,10,100,95
Case: 0100,330933.938467026,178303.87820135,37713.437450984,11490.4407503656,110000,19100,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20], [12]]","[[9, 15, 5, 20, 14, 3, 6, 2, 25, 5, 6, 5, 3, 4, 43, 5, 6, 4, 1], [15]]","[[0.053783185337694404, 0.14137557069595955, 0.06224318901586351, 0.07138836680333643, 0.13108715917489164, 0.025097128268023502, 0.028706479626721855, 0.004685310224360413, 0.04230097001764271, 0.004946673121579374, 0.007065822639134647, 0.06048258050448047, 0.009360660742134848, 0.039683472794257255, 0.221451343351821, 0.024471001587878887, 0.031839990409071504, 0.025343636629774458, 0.023671809555058248], [0.019932911812829177]]","[10, 1]",7581.32179823989,4.44072649681914,2,11,5.5,17.3636363636364,86.8181818181818,196
Case: 0101,3333.34563612938,75112.3218539419,8433.46188348749,6678.85997045441,50000,10000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[5, 3, 5, 1, 9, 10, 10, 1, 3, 8, 5, 33, 3, 8, 3, 10, 4, 1, 0, 7]]","[[0.09481292372459273, 0.039025277181762824, 0.011669098966620495, 0.01268372862083311, 0.05725466489044744, 0.11892053927258027, 0.266259915504958, 0.02096390286509796, 0.007707496511563828, 0.03832024047393669, 0.008886388140898278, 0.0871792622343452, 0.026176661144120986, 0.034619923871398416, 0.059980566681036004, 0.1858580227297094, 0.038773058189539474, 0.041941377657319354, 0.03837963998105922, 0.05348909933553376]]",[5],6354.11786358154,9.24125049059218,1,5,5,20,100,129
Case: 0102,3601.90079808235,102505.159819059,14339.8504154613,4165.30940359728,80000,4000,"[[1, 3, 4, 6, 9], [2, 5, 7, 8, 10]]","[[1, 2, 6, 3, 1], [3, 26, 17, 10, 1]]","[[0.0149582980804546, 0.016364328960676765, 0.026170393811252794, 0.059122296567551164, 0.03187990596033457], [0.009675188579602829, 0.01868885737040631, 0.00935090416120085, 0.023256021245437446, 0.01739118665011114]]","[2, 6]",-3425.92740172306,-3.23410954386104,2,8,4,5,50,70
Case: 0103,695.790797948837,66862.2170063221,10644.0719803324,4018.1450259897,50000,2200,"[[6, 8, 10], [1, 2, 3, 4, 5, 7], [9]]","[[2, 1, 0], [6, 4, 3, 1, 5, 4], [16]]","[[0.005072101964118609, 0.022899741882567524, 0.042631775648239986], [0.00900027444589796, 0.012342020300157712, 0.02033818128582156, 0.013224704483371747, 0.0140853345100059, 0.010535143614686701], [0.031427918565024984]]","[1, 3, 1]",1562.29534903444,2.39249191941425,3,5,1.66666666666667,4.4,44,42
Case: 0104,25526.5597319603,120886.796305918,25554.9348759201,7331.8614299975,80000,8000,"[[3, 6, 7, 11, 12, 13, 15, 16, 19, 20], [1, 2, 4, 5, 8, 9, 10, 14, 17, 18]]","[[5, 4, 6, 7, 5, 2, 22, 5, 5, 4], [3, 1, 1, 4, 1, 2, 3, 2, 1, 1]]","[[0.015199116156738988, 0.010869770540073796, 0.014293553898218653, 0.02188730170583017, 0.013355900768082987, 0.012464806655486695, 0.053697463707932304, 0.006693108993783123, 0.019994762117571684, 0.01417504742363745], [0.010085437830019549, 0.012769350484192803, 0.030028545655782637, 0.007043809530573804, 0.0034223407845210803, 0.005318016121385256, 0.015636869561151432, 0.006289710110141486, 0.027506884982270434, 0.03432169061173304]]","[6, 2]",-6071.66203329677,-4.78240056843962,2,8,4,10,50,84
Case: 0105,2042.82630109787,543797.959453557,44434.995740022,19362.9637135353,400000,80000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]]","[[3, 5, 1, 10, 4, 23, 4, 1, 4, 16, 4, 2, 1, 2, 2, 7, 2, 4, 6, 31]]","[[0.07972369787543271, 0.02985023105737402, 0.02252562945258598, 0.05558678012447921, 0.04232517051079427, 0.10029126700074122, 0.12171050582299127, 0.02609070457441585, 0.01819497158215407, 0.23538391595477598, 0.018562676839593676, 0.03873047117343587, 0.02660471172782205, 0.011009922055210937, 0.019982363800541067, 0.03681214326238921, 0.02581676088450076, 0.008920537557881492, 0.07797744962996854, 0.0289165336835246]]",[4],-27132.3814508687,-4.75231030950073,1,4,4,20,100,132
Case: 0106,1468.17529511452,868423.933325083,33646.7930362541,9777.14028882861,800000,25000,"[[1, 2, 5, 7, 8], [3, 4, 10], [6, 9]]","[[5, 1, 3, 3, 3], [4, 16, 12], [10, 22]]","[[0.043560876779328184, 0.04043279400280591, 0.0018457937135687075, 0.011645627658805186, 0.019706398981626724], [0.018357643270514548, 0.005077394680388458, 0.10637229662474515], [0.05183691715059715, 0.09831392798564768]]","[2, 3, 3]",-98601.6491381454,-10.1963847623333,3,8,2.66666666666667,3.125,31.25,79
Case: 0107,826.032061100006,494832.074767843,41143.4136162447,13688.6611515987,400000,40000,"[[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]]","[[27, 10, 3, 5, 5, 15, 10, 7, 4, 6]]","[[0.13003012659083968, 0.03769569583329989, 0.028256017159918424, 0.040839179356566724, 0.07153610195939988, 0.032792650334608237, 0.03852418517329023, 0.10262657992069943, 0.008102228693228615, 0.09423832177128949]]",[4],12621.5430590546,2.61743413490538,1,4,4,10,100,92
Case: 0108,19788.8479189873,961922.853244282,77701.0248510783,24221.8283932034,800000,60000,"[[1, 2, 5, 6, 7, 8, 9, 10, 12, 13, 19, 20], [3, 4, 11, 17], [16, 18], [14, 15]]","[[3, 5, 5, 3, 1, 2, 7, 3, 5, 3, 4, 5], [7, 8, 5, 6], [9, 21], [8, 14]]","[[0.014306843557435174, 0.03218790844929991, 0.027159051113618885, 0.005670317506623564, 0.018905516655140023, 0.004579799518579071, 0.06984222371527414, 0.035810183061140165, 0.01526205309405514, 0.026348619983559824, 0.03193586656419288, 0.047768724545941645], [0.015292974987356461, 0.04005629597354767, 0.0202387655508174, 0.05220175208415677], [0.04420388965293061, 0.11664900124236709], [0.021741280858813106, 0.014451453958636389]]","[4, 2, 1, 1]",-148093.339565365,-13.3415476751303,4,8,2,7.5,37.5,124
Case: 0109,3019.99886083603,596548.649960121,29353.8327224053,9194.8172377156,500000,58000,"[[1, 2, 3, 4, 5, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20], [6, 7]]","[[1, 5, 4, 1, 2, 5, 4, 1, 2, 3, 1, 6, 2, 1, 2, 2, 2, 3], [3, 57]]","[[0.018196899859794113, 0.016610771456101403, 0.028108708742185087, 0.030226251283011468, 0.024223907499040236, 0.026986684267230443, 0.010055241699366014, 0.009532946959073049, 0.009681917960504449, 0.029181622046330544, 0.04492155839986535, 0.030679484011512066, 0.005625067063611709, 0.0028663900993000776, 0.004007132915706547, 0.024806130037132695, 0.015265869928500899, 0.006716144144510888], [0.010712230994596696, 0.05899495534231101]]","[3, 2]",17733.0948859593,3.06368664948668,2,5,2.5,11.6,58,107
Case: 0110,15457.0622229576,1015147.29887206,48724.2615812342,14423.037290825,900000,52000,"[[2, 3, 4, 8], [1, 5, 6, 7, 9, 10]]","[[2, 14, 4, 1], [22, 47, 6, 11, 55, 10]]","[[0.010508648546680776, 0.15530221865158098, 0.027827840693539857, 0.024482714417343242], [0.05812817817365318, 0.02571147976911044, 0.018391044385788157, 0.028089843638601425, 0.044736824325442605, 0.007990842360468237]]","[1, 8]",6513.89789289131,0.645814216202607,2,9,4.5,5.77777777777778,57.7777777777778,172
Case: 0111,690.672557115555,558669.057461048,27333.9585814023,8335.09887964625,500000,23000,"[[2, 4, 7], [1, 3, 5, 6, 8, 9, 10]]","[[8, 12, 9], [12, 2, 5, 3, 9, 6, 2]]","[[0.01758149612767177, 0.015105404185120457, 0.011820934669864643], [0.11712022594034568, 0.015187498558954692, 0.015463628499160866, 0.05050107050558008, 0.018163969582587338, 0.008592633760922343, 0.02524724938016718]]","[3, 2]",9832.00323296152,1.79142482403812,2,5,2.5,4.6,46,68
